資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
127874,史博館決算報表,國立歷史博物館,公共資訊,國立歷史博物館決算報表,Id;UnitId;TypeId;ImageName;BaseCategoryName;PublishTime;Subject;Content;FileName;Url;PageUrl;Mutilimage;Mutilattach,每周,政府資料開放授權條款-第1版,,2020/07/03 00:00,
127593,基隆市不動產租賃實價登錄Open Data(109年4月租賃登記案件),基隆市政府地政處,購屋及遷徙,係指各種房屋租賃、房屋遷移、移民等相關資料集,鄉鎮市區;交易標的;土地區段位置建物區段門牌;土地面積平方公尺;都市土地使用分區;非都市土地使用分區;非都市土地使用編定;租賃年月日;租賃筆棟數;租賃層次;總樓層數;建物型態;主要用途;主要建材;建築完成年月;建物總面積平方公尺;建物現況格局-房;建物現況格局-廳;建物現況格局-衛;建物現況格局-隔間;有無管理組織;有無附傢俱;總額元;單價元平方公尺;車位類別;車位面積平方公尺;車位總額元;備註;編號,每月,政府資料開放授權條款-第1版,https://land.klcg.gov.tw/business/More?id=931;https://land.klcg.gov.tw/business/More?id=931;https://land.klcg.gov.tw/business/More?id=931,2020/06/24 00:00,
127885,新北市自行車道建設統計資料(新)-樹林區三峽區,新北市政府交通局,交通及通訊,提供新北市已完成自行車道、路線及里程資料-樹林區三峽區,Type;District;Bikeway;Route;Length,每月,政府資料開放授權條款-第1版,,2019/05/08 00:00,
127886,新北市自行車道建設統計資料(新)-鶯歌區三峽區,新北市政府交通局,交通及通訊,提供新北市已完成自行車道、路線及里程資料-鶯歌區三峽區,Type;District;Bikeway;Route;Length,每月,政府資料開放授權條款-第1版,,2019/05/08 00:00,
127890,新北市自行車道建設統計資料(新),新北市政府交通局,交通及通訊,提供新北市已完成自行車道、路線及里程資料,Type;District;Bikeway;Route;Length,每月,政府資料開放授權條款-第1版,,2018/05/01 00:00,
127891,新北市自行車道建設統計資料(新)-八里區,新北市政府交通局,交通及通訊,提供新北市已完成自行車道、路線及里程資料-八里區,Type;District;Bikeway;Route;Length,每月,政府資料開放授權條款-第1版,,2019/05/08 00:00,
127892,新北市自行車道建設統計資料(新)-八里區林口區,新北市政府交通局,交通及通訊,提供新北市已完成自行車道、路線及里程資料-八里區林口區,Type;District;Bikeway;Route;Length,每月,政府資料開放授權條款-第1版,,2019/05/08 00:00,
127893,新北市自行車道建設統計資料(新)-三芝區,新北市政府交通局,交通及通訊,提供新北市已完成自行車道、路線及里程資料-三芝區,Type;District;Bikeway;Route;Length,每月,政府資料開放授權條款-第1版,,2019/05/08 00:00,
127894,新北市自行車道建設統計資料(新)-三芝區石門區,新北市政府交通局,交通及通訊,提供新北市已完成自行車道、路線及里程資料-三芝區石門區,Type;District;Bikeway;Route;Length,每月,政府資料開放授權條款-第1版,,2019/05/08 00:00,
127895,新北市自行車道建設統計資料(新)-三重區,新北市政府交通局,交通及通訊,提供新北市已完成自行車道、路線及里程資料-三重區,Type;District;Bikeway;Route;Length,每月,政府資料開放授權條款-第1版,,2019/05/08 00:00,
127896,新北市自行車道建設統計資料(新)-三重區八里區,新北市政府交通局,交通及通訊,提供新北市已完成自行車道、路線及里程資料-三重區八里區,Type;District;Bikeway;Route;Length,每月,政府資料開放授權條款-第1版,,2019/05/08 00:00,
127897,新北市自行車道建設統計資料(新)-三重區新莊區,新北市政府交通局,交通及通訊,提供新北市已完成自行車道、路線及里程資料-三重區新莊區,Type;District;Bikeway;Route;Length,每月,政府資料開放授權條款-第1版,,2019/05/08 00:00,
127898,新北市自行車道建設統計資料(新)-三峽區,新北市政府交通局,交通及通訊,提供新北市已完成自行車道、路線及里程資料-三峽區,Type;District;Bikeway;Route;Length,每月,政府資料開放授權條款-第1版,,2019/05/08 00:00,
127899,新北市自行車道建設統計資料(新)-三峽區鶯歌區,新北市政府交通局,交通及通訊,提供新北市已完成自行車道、路線及里程資料-三峽區鶯歌區,Type;District;Bikeway;Route;Length,每月,政府資料開放授權條款-第1版,,2019/05/08 00:00,
127900,新北市自行車道建設統計資料(新)-土城區,新北市政府交通局,交通及通訊,提供新北市已完成自行車道、路線及里程資料-土城區,Type;District;Bikeway;Route;Length,每月,政府資料開放授權條款-第1版,,2019/05/08 00:00,
127901,新北市自行車道建設統計資料(新)-土城區三峽區,新北市政府交通局,交通及通訊,提供新北市已完成自行車道、路線及里程資料-土城區三峽區,Type;District;Bikeway;Route;Length,每月,政府資料開放授權條款-第1版,,2019/05/08 00:00,
127902,新北市自行車道建設統計資料(新)-中和區,新北市政府交通局,交通及通訊,提供新北市已完成自行車道、路線及里程資料-中和區,Type;District;Bikeway;Route;Length,每月,政府資料開放授權條款-第1版,,2019/05/08 00:00,
127903,新北市自行車道建設統計資料(新)-五股區,新北市政府交通局,交通及通訊,提供新北市已完成自行車道、路線及里程資料-五股區,Type;District;Bikeway;Route;Length,每月,政府資料開放授權條款-第1版,,2019/05/08 00:00,
