資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
117674,國立海洋生物博物館109年預算,國立海洋生物博物館,公共資訊,SEQNO、LEVEL、BOLD、前年度決算數-金額、前年度決算數-百分比、科目、本年度預算數-金額、本年度預算數-百分比、上年度預算數-金額、上年度預算數-百分比、比較增減-金額、比較增減-百分比、項目、說明、預算數,,不更新,政府資料開放授權條款-第1版,,2020/02/17 00:00,
117655,國立科學工藝博物館109年度預算案,國立科學工藝博物館,公共資訊,收支預計表、現金流量預計表、餘絀撥補預計表...等,SEQNO;LEVEL;BOLD;前年度決算數-金額;前年度決算數-百分比;科目;本年度預算數-金額;本年度預算數-百分比;上年度預算數-金額;上年度預算數-百分比;比較增減-金額;比較增減-百分比;項目;說明;預算數,每年,政府資料開放授權條款-第1版,https://www.nstm.gov.tw/FileHandler.ashx?oid=f7e85f05-2eb7-4b21-85a7-db28c392e8fb&fid=2304ae05-5df1-4ab4-9767-0dede7e1bc30,2020/02/17 00:00,
117376,國立臺灣圖書館109年會計月報,國立臺灣圖書館,公共資訊,收支餘絀表、平衡表,,每月,政府資料開放授權條款-第1版,,2020/02/12 00:00,
117679,教育部主管教育財團法人基本資料,教育部終身教育司,公共資訊,提供教育部主管之基金會基本資料,法人類型;基金會名稱;設立許可文號;設立許可日期;原始設立基金金額;董事長;最新法人登記證書之財產總額;連絡電話號碼;郵遞區號;通訊地址,即時,政府資料開放授權條款-第1版,https://foundation.moe.edu.tw/eFound/,2020/02/17 00:00,
117658,新北市109年上半年新措施一覽表,新北市政府研究發展考核委員會,公共資訊,新北市109年上半年新措施一覽表,No;Type;Name;Explanation;Scheduled_date;Department,每年,政府資料開放授權條款-第1版,,2020/02/17 10:12,
117670,新北市政府長照特約單位,新北市政府衛生局,老年安養,新北市政府長照特約單位,,每季,政府資料開放授權條款-第1版,,2020/02/17 16:01,
117677,108年度流感疫苗接種數及賸餘數,新北市政府衛生局,生育保健,108年度流感疫苗接種數及賸餘數,vaccine;Number of inoculations ;Remaining number,每周,政府資料開放授權條款-第1版,,2020/02/17 16:57,新增
117671,20533-00-01-2 臺中市建築師開業家數及人數,臺中市政府都市發展局,公共資訊,臺中市建築師開業家數及人數資料集,RptNo;RptName;StatCourseNo;StatCourseName;DataDate;PlaceNo;PlaceName;PeriodNo;PeriodName;Complex1;ComplexName;Complex2;Complex2Name;Complex3;Complex3Name;Complex4;Complex4Name;Complex5;Complex5Name;DeriveNo;DeriveExplain;FValue;SValue;RptDeptNo;RptDeptName;CreateTime;ModifyTime,每日,政府資料開放授權條款-第1版,,2020/02/17 04:08,臺中市政府OAS標準之API說明文件:https://datacenter.taichung.gov.tw/swagger/yaml/387220000A ，Swagger 產生API說明頁面網址。https://datacenter.taichung.gov.tw/swagger/api-docs/
117672,11920-01-01-2 臺中市都市計畫地區面積及人口,臺中市政府都市發展局,公共資訊,臺中市都市計畫地區面積及人口資料集,RptNo;RptName;StatCourseNo;StatCourseName;DataDate;PlaceNo;PlaceName;PeriodNo;PeriodName;Complex1;ComplexName;Complex2;Complex2Name;Complex3;Complex3Name;Complex4;Complex4Name;Complex5;Complex5Name;DeriveNo;DeriveExplain;FValue;SValue;RptDeptNo;RptDeptName;CreateTime;ModifyTime,每年,政府資料開放授權條款-第1版,,2020/02/17 04:25,臺中市政府OAS標準之API說明文件:https://datacenter.taichung.gov.tw/swagger/yaml/387220000A ，Swagger 產生API說明頁面網址。https://datacenter.taichung.gov.tw/swagger/api-docs/
117673,11920-01-06-2 臺中市都市計畫公共設施用地已闢建面積,臺中市政府都市發展局,公共資訊,臺中市都市計畫公共設施用地已闢建面積資料集,RptNo;RptName;StatCourseNo;StatCourseName;DataDate;PlaceNo;PlaceName;PeriodNo;PeriodName;Complex1;ComplexName;Complex2;Complex2Name;Complex3;Complex3Name;Complex4;Complex4Name;Complex5;Complex5Name;DeriveNo;DeriveExplain;FValue;SValue;RptDeptNo;RptDeptName;CreateTime;ModifyTime,每年,政府資料開放授權條款-第1版,,2020/02/17 04:26,臺中市政府OAS標準之API說明文件:https://datacenter.taichung.gov.tw/swagger/yaml/387220000A ，Swagger 產生API說明頁面網址。https://datacenter.taichung.gov.tw/swagger/api-docs/
117676,20536-01-04-2 臺中市核發建築物拆除執照統計-按構造別分,臺中市政府都市發展局,公共資訊,臺中市核發建築物拆除執照統計-按構造別分資料集,RptNo;RptName;StatCourseNo;StatCourseName;DataDate;PlaceNo;PlaceName;PeriodNo;PeriodName;Complex1;ComplexName;Complex2;Complex2Name;Complex3;Complex3Name;Complex4;Complex4Name;Complex5;Complex5Name;DeriveNo;DeriveExplain;FValue;SValue;RptDeptNo;RptDeptName;CreateTime;ModifyTime,每年,政府資料開放授權條款-第1版,,2020/02/17 04:40,臺中市政府OAS標準之API說明文件:https://datacenter.taichung.gov.tw/swagger/yaml/387220000A ，Swagger 產生API說明頁面網址。https://datacenter.taichung.gov.tw/swagger/api-docs/
117690,109年度臺北市總預算附屬單位預算,臺北市政府主計處,公共資訊,109年度臺北市總預算附屬單位預算,109年度臺北市總預算附屬單位預算,不更新,政府資料開放授權條款-第1版,,2020/02/17 21:19,
117614,臺灣菸酒股份有限公司109年度會計月報,臺灣菸酒股份有限公司,公共資訊,臺灣菸酒股份有限公司109年度會計月報,SEQNO;LEVEL;BOLD;編號;科目;本年度法定預算數;本月份實際數;本月份預算數;本月份比較增減-金額;本月份比較增減-百分比;本年度截至本月份實際數;本年度截至本月份預算數;本年度截至本月份比較增減-金額;本年度截至本月份比較增減-百分比;ORDER;計畫名稱;以前年度保留數;本年度奉准先行辦理數;調整數;累計預算分配數;實支數;應付未付數;差異或落後原因;改進措施;備註;科目編號;金額;百分比,每月,政府資料開放授權條款-第1版,,2020/02/17 00:00,
117661,臺灣高等法院花蓮分院109年度01月份會計月報(XML),臺灣高等法院花蓮分院,公共資訊,臺灣高等法院花蓮分院109年度01月份會計月報9表(XML),,每月,政府資料開放授權條款-第1版,http://hlh.judicial.gov.tw/hlh/index.asp?struID=4&cid=16,2020/02/17 00:00,
117678,108年度全民健康保險基金附屬單位決算(自編決算),衛生福利部中央健康保險署,公共資訊,預算計畫科目決算資料,name; url,每年,政府資料開放授權條款-第1版,,2020/02/17 00:00,
117665,109年高雄市不動產抵押權設定統計,高雄市政府地政局,公共資訊,108年高雄市不動產抵押權設定統計,區名;件數;土地筆數;土地面積;建物棟;數;建物面積,每月,政府資料開放授權條款-第1版,https://data.kcg.gov.tw/dataset/re-mortgage-statistics109,2020/02/15 02:22,
117666,109年高雄市不動產拍賣統計,高雄市政府地政局,公共資訊,109年高雄市不動產拍賣統計,"區名,件數,土地筆數,土地面積;,建物棟;數,建物面積",每月,政府資料開放授權條款-第1版,https://data.kcg.gov.tw/dataset/109opdata,2020/02/15 02:18,
117667,109年高雄市不動產買賣統計,高雄市政府地政局,購屋及遷徙,109年高雄市不動產買賣統計,區名;件數;土地筆數;土地面積;建物棟戶數;建物面積,每月,政府資料開放授權條款-第1版,https://data.kcg.gov.tw/dataset/109kaohs,2020/02/15 02:14,
117668,109年高雄市建物第一次登記統計,高雄市政府地政局,購屋及遷徙,109年高雄市建物第一次登記統計,區名;棟戶數;面積,每月,政府資料開放授權條款-第1版,https://data.kcg.gov.tw/dataset/first-built-registration109,2020/02/15 02:08,
