資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
104431,國道地磅站里程,交通部高速公路局,交通及通訊,國道沿線各地磅站位置及里程資訊,國道別;地磅別;方向;地磅里程;座標,每日,政府資料開放授權條款-第1版,,2019/07/01 00:00,
104412,空軍儀隊排,國防部,公共資訊,儀隊排值勤表,,每年,政府資料開放授權條款-第1版,,2019/07/01 00:00,
104423,103年度行政救濟案件統計表,屏東縣政府財稅局,公共資訊,103年度行政救濟案件統計,階段;受理件數,每年,政府資料開放授權條款-第1版,,2018/10/12 00:00,
104424,104年度行政救濟案件統計表,屏東縣政府財稅局,公共資訊,104年度行政救濟案件,階段;受理件數,每年,政府資料開放授權條款-第1版,,2018/10/12 00:00,
104425,105年度行政救濟案件統計表,屏東縣政府財稅局,公共資訊,105年度行政救濟案件,階段;受理件數,每年,政府資料開放授權條款-第1版,,2018/10/12 00:00,
104426,106年度行政救濟案件統計表,屏東縣政府財稅局,公共資訊,106年度行政救濟案件,階段;受理件數,每年,政府資料開放授權條款-第1版,,2018/10/12 00:00,
104427,107年度清理舊欠績效表（單位：新台幣千元）,屏東縣政府財稅局,公共資訊,屏東縣政府財稅局107年度清理舊欠績效表,稅目;未徵稅款轉結數;更正註銷數;逾徵收;期間數;行政救濟中未徵數;應清理數;徵起數;製發執行憑證數;清理數;未徵數,每日,政府資料開放授權條款-第1版,,2019/06/25 00:00,
104428,107年債權憑證移送執行徵起統計表,屏東縣政府財稅局,公共資訊,107年屏東縣地方稅務局債權憑證移送執行徵起統計表,件數或金額;本年度執行憑證再移送執行_滯納案件;本年度執行憑證再移送執行_違章罰鍰案件;以前年度執行憑證再移送執行_滯納案件;以前年度執行憑證再移送執行_違章罰鍰案件;本年度執行憑證再移送執行徵起_滯納案件;本年度執行憑證再移送執行徵起_違章罰鍰案件;以前年度執行憑證再移送執行徵起_滯納案件;以前年度執行憑證再移送執行徵起_違章罰鍰案件,每日,政府資料開放授權條款-第1版,,2019/06/26 00:00,
104429,107年度欠稅（含違章罰鍰）移送執行徵起績效表,屏東縣政府財稅局,公共資訊,107年度屏東縣政府財稅局欠稅（含違章罰鍰）移送執行徵起績效表,件數或金額;本年度滯納案件移送執行徵起;以前年度滯納案件移送執行徵起;本年度違章罰鍰案件移送執行徵起;以前年度違章罰鍰案件移送執行徵起,每日,政府資料開放授權條款-第1版,,2019/06/26 00:00,
104430,107年度欠稅（含違章罰鍰）移送執行表,屏東縣政府財稅局,公共資訊,107年度屏東縣政府財稅局欠稅（含違章罰鍰）移送執行表,件數或金額;本年度滯納案件移送執行;以前年度滯納案件移送執行;本年度違章罰鍰案件移送執行;以前年度違章罰鍰案件移送執行,每日,政府資料開放授權條款-第1版,,2019/06/26 00:00,
104432,屏東縣各項稅捐實徵淨額與預算數及上年同期比較-107年,屏東縣政府財稅局,公共資訊,以轄區內各項稅捐累計實徵數、累計實徵淨額與同期分配預算數為統計對象。,稅目別;截至本月底止累計實徵淨額;全年度預算數;累計實徵淨額與全年預算數比較_百分比;同期分配預算數;累計實徵淨額與同期分配預算數比較_百分比;上年同期實徵淨額;累計實徵淨額與上年同期比較_百分比,每日,政府資料開放授權條款-第1版,,2019/06/21 00:00,
104433,105年度違章案件審理情形統計表,屏東縣政府財稅局,公共資訊,105年度違章案件審理情形,審理情形;免議;免罰;裁罰;未結;審理件數,每年,政府資料開放授權條款-第1版,,2018/10/12 00:00,
104434,106年度違章案件審理情形統計表,屏東縣政府財稅局,公共資訊,106年度違章案件審理情形,,每年,政府資料開放授權條款-第1版,,2018/10/12 00:00,
104406,教育部運動發展基金108年會計月報,教育部體育署,公共資訊,教育部運動發展基金108年會計月報,SEQNO;LEVEL;BOLD;科目-名稱;科目-編號;以前年度保留數;本年度法定預算數;本年度奉准先行辦理數;合計;本月份實際數;本月份預算數;本月份比較增減;本月份比較增減-百分比;本年度截至本月份累計實際數;本年度截至本月份累計預算數;本年度截至本月份累計比較增減;本年度截至本月份累計比較增減-百分比;項目;金額;百分比,每月,政府資料開放授權條款-第1版,,2019/07/01 00:00,授權說明網址: http://data.gov.tw/license
104408,教育部體育署(前瞻基礎建設計畫第1期特別預算)會計月報,教育部體育署,公共資訊,教育部體育署(前瞻基礎建設計畫第1期特別預算)108年會計月報,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;以前年度轉入數;應付數;保留數;減免;本月實現數;截至本月止累計實現數;調整數;尚未執行數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;項目;一級用途別編號;一級用途別名稱;經資門;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;金額_本月數;金額_累計數,每月,政府資料開放授權條款-第1版,,2019/07/01 00:00,授權說明網址: http://data.gov.tw/license
104410,教育部體育署(前瞻基礎建設計畫第2期特別預算)會計月報,教育部體育署,公共資訊,教育部體育署(前瞻基礎建設計畫第2期特別預算)108年會計月報,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;原預算數;追加減數;第一預備金;第二預備金;經費流用數;預算調整數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應付數;已分配尚未執行數;備註_預暫付數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;業務計畫或工作計畫;經資門;執行數;項目;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,每月,政府資料開放授權條款-第1版,,2019/07/01 00:00,授權說明網址: http://data.gov.tw/license
104449,108年重大欠稅公告,臺北市稅捐稽徵處,公共資訊,"公告108年臺北市地方稅個人累計欠稅逾1,000萬元或營利事業累計欠稅逾5,000萬元欠稅人名冊，公告期間至108年12月31日止。",公告內容包含納稅義務人;地址;欠稅年度;欠繳稅目;繳納期限至108年5月15日之尚欠金額,每日,政府資料開放授權條款-第1版,,2018/07/01 00:00,
104413,臺灣高等法院高雄分院108年度6月份會計報告,臺灣高等法院高雄分院,公共資訊,臺灣高等法院高雄分院108年度6月份會計報告,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,不更新,政府資料開放授權條款-第1版,,2019/07/01 00:00,
102754,105年苗栗縣政府衛生局人民陳情案件統計表,苗栗縣政府衛生局,公共資訊,105年苗栗縣政府衛生局人民陳情案件統計表,,不更新,政府資料開放授權條款-第1版,https://www.mlshb.gov.tw/upload/34/2019052116543412974.odt,2019/05/28 00:00,
102757,106年苗栗縣政府衛生局人民陳情案件統計表,苗栗縣政府衛生局,公共資訊,106年苗栗縣政府人民陳情案件統計表,,不更新,政府資料開放授權條款-第1版,https://www.mlshb.gov.tw/upload/34/2019052116570046343.odt,2019/05/28 00:00,
102759,107年苗栗縣政府衛生局人民陳情案件統計表,苗栗縣政府衛生局,公共資訊,107年苗栗縣政府衛生局人民陳情案件統計表,,不更新,政府資料開放授權條款-第1版,,2019/05/28 00:00,
104421,高雄市行政法人一覽表,高雄市政府文化局,公共資訊,高雄市行政法人一覽表,行政法人,每年,政府資料開放授權條款-第1版,https://data.kcg.gov.tw/dataset/administrative-institutions,2019/07/01 05:52,
