資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
108504,國家文官學院及所屬108年度會計月報,國家文官學院,公共資訊,歲入(經費)累計表、平衡表、資本資產表及其變動表、歲出用途別累計表、收入實現數與繳付公庫數分析表、支出實現數與公庫撥入數分析表、收入支出彙計表,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,每月,政府資料開放授權條款-第1版,https://www.nacs.gov.tw/News.aspx?n=3914&sms=12377&_CSN=67;https://www.nacs.gov.tw/News.aspx?n=3914&sms=12377&_CSN=67;https://www.nacs.gov.tw/News.aspx?n=3914&sms=12377&_CSN=67;https://www.nacs.gov.tw/News.aspx?n=3914&sms=12377&_CSN=67;https://www.nacs.gov.tw/News.aspx?n=3914&sms=12377&_CSN=67;https://www.nacs.gov.tw/News.aspx?n=3914&sms=12377&_CSN=67;https://www.nacs.gov.tw/News.aspx?n=3914&sms=12377&_CSN=67;https://www.nacs.gov.tw/News.aspx?n=3914&sms=12377&_CSN=67,2019/10/03 00:00,"108年10月機關網站改版,更新相關資料網址連結"
108509,國家文官學院及所屬105年度會計月報,國家文官學院,公共資訊,歲入(經費)累計表、平衡表、資本資產表及其變動表、歲出用途別累計表、收入實現數與繳付公庫數分析表、支出實現數與公庫撥入數分析表、收入支出彙計表,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;原預算數;追加減數;第一預備金;第二預備金;經費流用數;預算調整數;截至本月止分配預算數_1;本月實現數;截至本月止累計實現數_2;應付數;已分配尚未執行數;備註_預暫付數;細目編號;細目名稱;應收收入數_3;分配數預算餘額_4,不更新,政府資料開放授權條款-第1版,https://www.nacs.gov.tw/News.aspx?n=3914&sms=12377&_CSN=67;https://www.nacs.gov.tw/News.aspx?n=3914&sms=12377&_CSN=67;https://www.nacs.gov.tw/News.aspx?n=3914&sms=12377&_CSN=67;https://www.nacs.gov.tw/News.aspx?n=3914&sms=12377&_CSN=67;https://www.nacs.gov.tw/News.aspx?n=3914&sms=12377&_CSN=67;https://www.nacs.gov.tw/News.aspx?n=3914&sms=12377&_CSN=67;https://www.nacs.gov.tw/News.aspx?n=3914&sms=12377&_CSN=67;https://www.nacs.gov.tw/News.aspx?n=3914&sms=12377&_CSN=67;https://www.nacs.gov.tw/News.aspx?n=3914&sms=12377&_CSN=67;https://www.nacs.gov.tw/News.aspx?n=3914&sms=12377&_CSN=67;https://www.nacs.gov.tw/News.aspx?n=3914&sms=12377&_CSN=67;https://www.nacs.gov.tw/News.aspx?n=3914&sms=12377&_CSN=67;https://www.nacs.gov.tw/News.aspx?n=3914&sms=12377&_CSN=67,2019/10/03 00:00,"108年10月機關網站改版,更新相關資料網址連結"
108531,國家文官學院及所屬106年度會計月報,國家文官學院,公共資訊,歲入(經費)累計表、平衡表、資本資產表及其變動表、歲出用途別累計表、收入實現數與繳付公庫數分析表、支出實現數與公庫撥入數分析表、收入支出彙計表,,不更新,政府資料開放授權條款-第1版,https://www.nacs.gov.tw/News.aspx?n=3914&sms=12377&_CSN=67;https://www.nacs.gov.tw/News.aspx?n=3914&sms=12377&_CSN=67;https://www.nacs.gov.tw/News.aspx?n=3914&sms=12377&_CSN=67;https://www.nacs.gov.tw/News.aspx?n=3914&sms=12377&_CSN=67;https://www.nacs.gov.tw/News.aspx?n=3914&sms=12377&_CSN=67;https://www.nacs.gov.tw/News.aspx?n=3914&sms=12377&_CSN=67;https://www.nacs.gov.tw/News.aspx?n=3914&sms=12377&_CSN=67;https://www.nacs.gov.tw/News.aspx?n=3914&sms=12377&_CSN=67;https://www.nacs.gov.tw/News.aspx?n=3914&sms=12377&_CSN=67;https://www.nacs.gov.tw/News.aspx?n=3914&sms=12377&_CSN=67;https://www.nacs.gov.tw/News.aspx?n=3914&sms=12377&_CSN=67;https://www.nacs.gov.tw/News.aspx?n=3914&sms=12377&_CSN=67,2019/10/03 00:00,"108年10月機關網站改版,更新相關資料網址連結"
108532,國家文官學院及所屬107年度會計月報,國家文官學院,公共資訊,歲入(經費)累計表、平衡表、資本資產表及其變動表、歲出用途別累計表、收入實現數與繳付公庫數分析表、支出實現數與公庫撥入數分析表、收入支出彙計表,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,不更新,政府資料開放授權條款-第1版,https://www.nacs.gov.tw/News.aspx?n=3914&sms=12377&_CSN=67;https://www.nacs.gov.tw/News.aspx?n=3914&sms=12377&_CSN=67;https://www.nacs.gov.tw/News.aspx?n=3914&sms=12377&_CSN=67;https://www.nacs.gov.tw/News.aspx?n=3914&sms=12377&_CSN=67;https://www.nacs.gov.tw/News.aspx?n=3914&sms=12377&_CSN=67;https://www.nacs.gov.tw/News.aspx?n=3914&sms=12377&_CSN=67;https://www.nacs.gov.tw/News.aspx?n=3914&sms=12377&_CSN=67;https://www.nacs.gov.tw/News.aspx?n=3914&sms=12377&_CSN=67;https://www.nacs.gov.tw/News.aspx?n=3914&sms=12377&_CSN=67;https://www.nacs.gov.tw/News.aspx?n=3914&sms=12377&_CSN=67;https://www.nacs.gov.tw/News.aspx?n=3914&sms=12377&_CSN=67;https://www.nacs.gov.tw/News.aspx?n=3914&sms=12377&_CSN=67,2019/10/03 00:00,"108年10月機關網站改版,更新相關資料網址連結"
108540,彰化縣低收入戶各項福利服務,彰化縣政府社會處,公共資訊,彰化縣低收入戶各項福利服務,補助序號;補助名稱;補助對象年齡下限;補助對象年齡上限;設籍條件;於國內居住日數是否需大於183日;身份1;身份2;收入條件每人每月上限;動產條件每人上限;不動產條件每戶上限;其他條件;申辦內容;收件洽辦單位;聯繫方式;詳細資訊,每季,政府資料開放授權條款-第1版,,2019/10/03 00:00,
108528,108年度新北市附屬單位預算營業基金盈虧撥補綜計表(依撥補項目分列) (法定),新北市政府主計處,公共資訊,單位：新臺幣千元 各項欄位說明詳參新北市政府主計處網頁->附屬單位預算及綜計表->108年度附屬單位預算( http://www.bas.ntpc.gov.tw/home.jsp?id=ce44096e0f12fec9)或電洽主計處查詢。,field1;field2;field3;field4;field5;field6;field7,每小時,政府資料開放授權條款-第1版,,2019/10/03 10:48,
108529,108年度新北市附屬單位預算營業基金盈虧撥補綜計表(依撥補項目分列) (法定),新北市政府主計處,公共資訊,單位：新臺幣千元 各項欄位說明詳參新北市政府主計處網頁->附屬單位預算及綜計表->108年度附屬單位預算( http://www.bas.ntpc.gov.tw/home.jsp?id=ce44096e0f12fec9)或電洽主計處查詢。,field1;field2;field3;field4;field5;field6;field7,每年,政府資料開放授權條款-第1版,,2019/10/03 10:48,
108549,臺北孔廟4D劇院場次表,臺北市孔廟管理委員會,休閒旅遊,臺北孔廟4D劇院場次表,臺北孔廟4D劇院場次表,每月,政府資料開放授權條款-第1版,,2019/10/01 00:00,10/3 下午活動借場，暫停開放 10/5 下午2點場次滿場，暫停散客入場。 10/6 下午活動借場，暫停開放 10/9 整天活動借場，暫停開放 10/10 下午活動借場，暫停開放 10/12 下午活動借場，暫停開放 10/15 下午2、3點場次滿場，暫停開放 10/19 下午活動借場，暫停開放 10/20 上午活動借場，暫停開放 10/25 整日活動借場，暫停開放
108552,臺北市樂齡學習基地資料表,臺北市政府教育局,求學及進修,本市樂齡學習基地名稱、地址、電話,名稱;地址;連絡電話,每日,政府資料開放授權條款-第1版,,2019/10/03 20:39,
108523,臺南市滯洪池位置及相關資訊,臺南市政府水利局,公共資訊,滯洪池位置及相關資訊,項次;標的名稱;位置;TM97坐標X;TM97座標Y;面積ha;管理單位,每月,政府資料開放授權條款-第1版,https://data.tainan.gov.tw/dataset/detention,2019/10/02 09:13,
