資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
103680,台灣自來水公司澄清湖入園人數統計表,台灣自來水股份有限公司,公共資訊,提供本公司近年民眾進入澄清湖觀光統計人數,年度別;假日人數;非假日人數;總人數,每年,政府資料開放授權條款-第1版,,2019/06/19 00:00,
103681,台灣自來水公司未來六年經營目標,台灣自來水股份有限公司,公共資訊,提供本公司未來六年各項經營目標值,年度別;售水量(千m3);漏水率(%);售水率(%);供水量(千m3);供水能力(千m3);水質合格率(%);供水普及率(%);顧客滿意度(%),每年,政府資料開放授權條款-第1版,,2019/06/19 00:00,
103682,台灣自來水公司近年每人每日生活配水量,台灣自來水股份有限公司,公共資訊,提供本公司近年每人每日生活配水量,年度別;每人每日生活配水量(m3),每年,政府資料開放授權條款-第1版,,2019/06/19 00:00,
103684,台灣自來水公司歷年水質合格率,台灣自來水股份有限公司,生活安全及品質,提供本公司歷年水質合格率情形,年度別;總檢驗件數;不合格件數;合格率(%),每年,政府資料開放授權條款-第1版,,2019/06/19 00:00,
103686,台灣自來水公司分區計量管網建置數,台灣自來水股份有限公司,公共資訊,提供本公司各所屬單位分區計量管網建置數,年度別;第一區管理處;第二區管理處;第三區管理處;第四區管理處;第五區管理處;第六區管理處;第七區管理處;第八區管理處;第九區管理處;第十區管理處;第十一區管理處;第十二區管理處,每年,政府資料開放授權條款-第1版,,2019/06/19 00:00,
103719,全國性宗教財團法人財務實地查核慨況,民政司,公共資訊,104至106年度全國性宗教財團法人財務實地查核慨況,year;audit_the_number_of_cases;improve_the_number_of_cases;percentage_of_improvement,每年,政府資料開放授權條款-第1版,,2019/06/19 14:22,
103720,全國性宗教財團法人許可設立年度及數量,民政司,公共資訊,全國性宗教財團法人許可設立年度及數量,The_year_of_establishment;Protestantism;Catholicism;Buddhism;Taoism;I_Kuan_Tao;Tenrikyo;Mahikari_Church;World_Maitreya_Great_Tao;Church_of_Scientology;Unification_Church;The_Church_of_Jesus_Christ_of_Latter_day_Saints;Syuan_Yuan_Jiao;The_Tienti_Teachings;Pre_Cosmic_Salvationism;Islamism;others,每年,政府資料開放授權條款-第1版,,2019/06/19 14:41,
103668,2611-01-01-2 臺中市地方總預算歲入來源別(含追加預算),臺中市政府主計處,公共資訊,臺中市地方總預算歲入來源別(含追加預算),RptNo;RptName;StatCourseNo;StatCourseName;DataDate;PlaceNo;PlaceName;PeriodNo;PeriodName;Complex1;ComplexName;Complex2;Complex2Name;Complex3;Complex3Name;Complex4;Complex4Name;Complex5;Complex5Name;DeriveNo;DeriveExplain;FValue;SValue;RptDeptNo;RptDeptName;CreateTime;ModifyTime,即時,政府資料開放授權條款-第1版,,2019/06/19 09:21,
103678,30990-00-03-2 臺中市政府公務統計報表程式現有報表數,臺中市政府主計處,公共資訊,凡本府訂定公務統計方案機關編製之各類報表，以每年6月底及12月底之報表程式數為準。,RptNo;RptName;StatCourseNo;StatCourseName;DataDate;PlaceNo;PlaceName;PeriodNo;PeriodName;Complex1;ComplexName;Complex2;Complex2Name;Complex3;Complex3Name;Complex4;Complex4Name;Complex5;Complex5Name;DeriveNo;DeriveExplain;FValue;SValue;RptDeptNo;RptDeptName;CreateTime;ModifyTime,每半年,政府資料開放授權條款-第1版,,2019/06/19 10:05,
103733,106年臺中市統計年報-政府服務類,臺中市政府主計處,公共資訊,收錄本市政府服務相關統計數據,臺中市政府行政組織系統;臺中市各級機關學校正式預算員額;臺中市各級機關學校員工總人數;臺中市各級機關學校公教人員按官等別分;臺中市各級機關學校公教人員按教育程度分;臺中市各級機關學校公教人員按年齡分;臺中市各級機關學校公教人員按年資別分;臺中市各級機關學校進用身心障礙者及原住民人數 ;臺中市各級民意代表人數;臺中市市長選舉概況;臺中市市議員選舉概況;臺中市自由地區增額立法委員區域選舉概況;臺中市原住民區長及區民代表選舉概況;臺中市政府國家賠償事件處理情形;臺中市辦理調解業務－方式別;臺中市辦理調解業務－案件別;臺中市調解委員會組織概況;臺中市議會現任公務人員數－按官等別分;臺中市議會現任公務人員數－按年齡與性別分;臺中市議會現任公務人員數－按教育程度別分;臺中市市議員—按年齡;性別分;臺中市市議員—按教育程度分;臺中市議會員工總人數,每年,政府資料開放授權條款-第1版,,2019/06/19 17:56,
