資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
118861,國史館109年2月會計月報,國史館,公共資訊,國史館109年2月會計月報資料,,每月,政府資料開放授權條款-第1版,,2020/03/11 00:00,
118862,國史館109年2月特別預算會計月報,國史館,公共資訊,國史館109年2月特別預算會計月報資料,,每月,政府資料開放授權條款-第1版,,2020/03/11 00:00,
118964,106年度宜蘭縣政府地方稅務局歲出機關別決算表,宜蘭縣政府,公共資訊,提供106年度宜蘭縣政府地方稅務局歲出機關別決算表,名稱;本年度預算數;預算增減數;預算數-合計;本年度支付實現數;決算時權責發生數;決算審定數-合計;本年度餘絀數,每日,政府資料開放授權條款-第1版,,2020/01/03 15:05,無
118965,106年度宜蘭縣政府地方稅務局歲入決算表,宜蘭縣政府,公共資訊,提供106年度宜蘭縣政府地方稅務局歲入決算表,名稱;本年度預算數;預算增減數;預算數合計;實現數;應收數;決算數,每日,政府資料開放授權條款-第1版,,2020/03/02 15:19,無
118966,107年度宜蘭縣政府地方稅務局歲入決算表,宜蘭縣政府,公共資訊,提供107年度宜蘭縣政府地方稅務局歲入決算表,名稱;本年度預算數;預算增減數;預算數合計;實現數;應收數;決算數,每日,政府資料開放授權條款-第1版,,2020/03/02 15:39,無
118924,客家委員會預算及決算書,客家委員會,公共資訊,客家委員會預算及決算書,category;year;file_name;url,每日,政府資料開放授權條款-第1版,,2020/03/12 13:44,
118925,客家委員會築夢計畫歷年錄取名單,客家委員會,公共資訊,客家委員會築夢計畫歷年錄取名單,year;name;sex;project_theme;type,每日,政府資料開放授權條款-第1版,,2020/03/12 13:59,
118928,客家委員會創業輔導網絡,客家委員會,公共資訊,提供創業青年創業輔導相關資訊。,company_name;address;tel;link,每日,政府資料開放授權條款-第1版,,2020/03/12 15:14,
118935,客家委員會好客小學堂故事屋,客家委員會,公共資訊,以繪本及動畫方式介紹客家歷史與文化。,name;author;description;length;date;url,每日,政府資料開放授權條款-第1版,,2020/03/12 15:51,
118936,客家委員會客家文化意象暨桐花布料設計專利權及著作權授權利用單位,客家委員會,公共資訊,提供客家文化意象暨桐花布料相關應用業者資訊。,industry;product;application_image;url;address;tel;latitude;longitude,每日,政府資料開放授權條款-第1版,,2020/03/12 16:01,
118940,客家委員會各年度採購案件一覽表,客家委員會,公共資訊,客家委員會各年度採購案件一覽表,year;case_number;tender_name;awarding_method;budget_amount;subject_of_this_procurement;tender_method;value_of_this_procurement;successful_bidder;tender_award_date;government_estimate;tender_price;percentage_of_tender_price;bidder;memo,每年,政府資料開放授權條款-第1版,,2020/03/12 16:26,
118960,客家委員會補助海外客家事務交流合作活動,客家委員會,公共資訊,歷屆申請團體數、受補助團體數之男女比例,year;group_woman_count;group_man_count;subsidy_group_woman_count;subsidy_group_man_count,每日,政府資料開放授權條款-第1版,,2020/03/12 18:12,
118908,客家委員會客家文化發展中心圖書資料中心館藏,客家委員會客家文化發展中心,公共資訊,客家委員會客家文化發展中心圖書資料中心館藏,Title;Author;Publisher;Publication_Date;ISBN;PrimaryCallNO,每日,政府資料開放授權條款-第1版,,2020/03/12 09:57,
118929,客家委員會客家文化發展中心出版品,客家委員會客家文化發展中心,公共資訊,客家文化發展中心歷年出版品資料,No;Title;Publication_Date;Introduction,每年,政府資料開放授權條款-第1版,,2020/03/12 15:19,
118944,客家委員會客家文化發展中心藝文表演團體,客家委員會客家文化發展中心,休閒旅遊,園區邀請藝文表演團體名稱,actor;type;experience;race;area,每日,政府資料開放授權條款-第1版,,2020/03/12 16:49,
118947,客家委員會客家文化發展中心藝文活動,客家委員會客家文化發展中心,公共資訊,園區辦理藝文活動名稱與時間,year;name;time;area,每日,政府資料開放授權條款-第1版,,2020/03/12 16:54,
118950,客家委員會客家文化發展中心展示,客家委員會客家文化發展中心,公共資訊,園區各展館主題展示內容(含歷史展),content;time;build;area,每日,政府資料開放授權條款-第1版,,2020/03/12 17:14,
118953,客家委員會客家文化發展中心線上教學資源,客家委員會客家文化發展中心,求學及進修,建立客家線上教學主題單元、開發輔助教材。以「遠距學園」概念，配合幼兒園、國小鄉土相關課綱及依兒童年齡層，設計數位學習教材。,Topic_type;Topic_name;grade;content;website;object,每日,政府資料開放授權條款-第1版,,2020/03/12 17:24,
118955,客家委員會客家文化發展中心場域租借空間,客家委員會客家文化發展中心,公共資訊,客家委員會客家文化發展中心場域租借空間,year;area;land;unit;according;margin;remarks;url,每日,政府資料開放授權條款-第1版,,2020/03/12 17:45,
118957,客家委員會客家文化發展中心AED緊急救護系統位置,客家委員會客家文化發展中心,公共資訊,客家委員會客家文化發展中心AED緊急救護系統位置,year;area;position;number;baby;remarks,每日,政府資料開放授權條款-第1版,,2020/03/12 17:57,
118958,客家委員會客家文化發展中心區域結盟,客家委員會客家文化發展中心,公共資訊,客家文化發展中心區域結盟,year;alliance;position;url;cause;area,每日,政府資料開放授權條款-第1版,,2020/03/12 18:05,
118942,新北市政府府級任務編組情形統計表,新北市政府人事處,公共資訊,1.資料日期：109年1月1日。 2.本表為半年報，每年7月底及次年1月底前更新,name;authority,每年,政府資料開放授權條款-第1版,,2020/03/12 16:03,
118854,109年1月份會計月報,智慧財產法院,公共資訊,109年1月份會計月報,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;以前年度轉入數;應收數;保留數;減免;截至本月止累計實現數;調整數;尚未執行數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,每月,政府資料開放授權條款-第1版,http://jirs.judicial.gov.tw/GNNWS/NNWSS001.asp?classFlag=p&Search=y;http://jirs.judicial.gov.tw/GNNWS/NNWSS001.asp?classFlag=p&Search=y,2020/03/11 00:00,
118932,最高行政法院108年度單位決算,最高行政法院,公共資訊,最高行政法院108年度單位決算,會計年度;款;項;目;節;預算科目編號;預算科目名稱;細目編號;細目名稱;預算數_原預算數;預算數_預算增減數;預算數_合計1;決算數_實現數;決算數_應收數;決算數_保留數;決算數_合計2;預決算比較增減數;決算數占預算數之比率;分計畫編號;分計畫名稱;用途別編號;用途別名稱;原預算數;預算追加減數;動支第一預備金數;動支第二預備金數;經費流用數;預算調整數;預算增減數小計;預算數合計1;實現數;應付數;保留數;決算數合計2;月份;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;本年度金額;上年度金額;url_link,不更新,政府資料開放授權條款-第1版,,2020/03/12 00:00,
118890,金門縣109年2月份人口數統計表,民政處,公共資訊,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,每月,政府資料開放授權條款-第1版,,2020/03/05 09:17,
118330,矯正署高雄監獄109年度會計月報(按月),法務部矯正署高雄監獄,公共資訊,矯正署高雄監獄109年度會計月報(按月),會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,每月,政府資料開放授權條款-第1版,,2020/03/11 00:00,
118931,生活發行商出版叢書,法務部調查局,求學及進修,生活發行商出版叢書,編號;書名;作者;發行地;發行日期;檔案,不更新,政府資料開放授權條款-第1版,,2020/03/12 00:00,
118889,金門縣公布違反性別工作平等法事業單位及事業主名單,社會處,公共資訊,提供金門縣政府公布違金門縣反性別工作平等法事業單位及事業主名單,彙整單位;項次;事業單位名稱;違反法令條款;違反法規內容;處分書文號;處分日期;公布時間。,每年,政府資料開放授權條款-第1版,,2020/03/05 09:08,
118891,金門縣社會團體名冊,社會處,公共資訊,提供金門縣社會團體名冊,彙整單位;編號;團體名稱;會址;會址電話;成立日期。,每年,政府資料開放授權條款-第1版,,2020/03/05 11:21,
118939,臺灣嘉義地方法院 109年2月份會計月報,臺灣嘉義地方法院,公共資訊,臺灣嘉義地方法院 109年2月份會計月報,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;以前年度轉入數;應收數;保留數;減免;截至本月止累計實現數;調整數;尚未執行數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,不更新,政府資料開放授權條款-第1版,,2020/03/12 00:00,
