資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
102305,臺南市行人專用時相位置與實施時間一覽表,臺南市政府交通局,交通及通訊,提供臺南市行人專用時相(行人穿越號誌系統)位置與實施時間一覽表。,區域;路口;期間;時段,每月,政府資料開放授權條款-第1版,https://data.tainan.gov.tw/dataset/pedestrian-scramble,2019/05/17 06:42,
102306,臺南市機(慢)車優先道,臺南市政府交通局,交通及通訊,提供臺南市機(慢)車優先道路段說明。,項次;行政區;道路名稱;路段;備註,每月,政府資料開放授權條款-第1版,https://data.tainan.gov.tw/dataset/priority_road,2019/05/17 06:15,
102307,臺南市車輛偵測器(VD)位置資料(動態),臺南市政府交通局,交通及通訊,提供臺南市車輛偵測器(Vehicle Detector，VD)位置動態資料。設備編號、位置、狀態、更新時間、車道資訊、平均速度、車道佔有率、車道方向、車道編號、大車流量、小車流量、機車流量等。,設備編號;位置;狀態;更新時間;車道佔有率;速度;車道編號;車道方向;流量;型態;車道資訊;平均速度;大車流量;小車流量;機車流量,每月,政府資料開放授權條款-第1版,https://data.tainan.gov.tw/dataset/vd_dynamic;https://data.tainan.gov.tw/dataset/vd_dynamic;https://data.tainan.gov.tw/dataset/vd_dynamic,2019/05/17 05:58,
102308,臺南市車輛偵測器(VD)位置資料(靜態),臺南市政府交通局,交通及通訊,提供臺南市車輛偵測器(Vehicle Detector，VD)位置靜態資料。包含設備編號、位置、經度、緯度、方向(雙向道或單向道)、車道數等。,設備編號;位置;經度;緯度;方向;車道數,每月,政府資料開放授權條款-第1版,https://data.tainan.gov.tw/dataset/vd_static;https://data.tainan.gov.tw/dataset/vd_static;https://data.tainan.gov.tw/dataset/vd_static,2019/05/17 03:01,
102309,臺南市資訊可變標誌(CMS)面板資訊(靜態),臺南市政府交通局,交通及通訊,提供臺南市資訊可變標誌(Changeable Message Sign，CMS)面板靜態資訊，為設置於道路兩旁或上方，由相關管理單位透過通訊傳輸網路發佈訊息，提供給用路人路況資訊、交通宣導或相關訊息等。提供資料包含設備編號、位置、狀態、更新時間、訊息(CMS面板顯示訊息)等。,設備編號;位置;狀態;更新時間;訊息,每月,政府資料開放授權條款-第1版,https://data.tainan.gov.tw/dataset/cms_static;https://data.tainan.gov.tw/dataset/cms_static;https://data.tainan.gov.tw/dataset/cms_static,2019/05/17 02:35,
102310,臺南市資訊可變標誌(CMS)面板資訊(動態),臺南市政府交通局,交通及通訊,提供臺南市資訊可變標誌(Changeable Message Sign，CMS)面板動態資訊，為設置於道路兩旁或上方，由相關管理單位透過通訊傳輸網路發佈訊息，提供給用路人路況資訊、交通宣導或相關訊息等。提供資料包含設備編號、位置、狀態、更新時間、訊息(CMS面板顯示訊息)等。,設備編號;位置;狀態;更新時間;訊息,每月,政府資料開放授權條款-第1版,https://data.tainan.gov.tw/dataset/cms_dynamic;https://data.tainan.gov.tw/dataset/cms_dynamic;https://data.tainan.gov.tw/dataset/cms_dynamic,2019/05/17 02:18,
102311,臺南市路況攝影機(CCTV)位置資料,臺南市政府交通局,交通及通訊,提供臺南市路況攝影機(CCTV)位置資料(位置、經度、緯度、來源網址),位置;經度;緯度;來源網址,每月,政府資料開放授權條款-第1版,https://data.tainan.gov.tw/dataset/cctv_location;https://data.tainan.gov.tw/dataset/cctv_location;https://data.tainan.gov.tw/dataset/cctv_location,2019/05/17 01:54,
102312,108年臺南市公告土地現值表,臺南市政府地政局,購屋及遷徙,臺南市公告土地現值表,區名;段名;地號;公告現值,每月,政府資料開放授權條款-第1版,https://data.tainan.gov.tw/dataset/land-present-value-108;https://data.tainan.gov.tw/dataset/land-present-value-108;https://data.tainan.gov.tw/dataset/land-present-value-108;https://data.tainan.gov.tw/dataset/land-present-value-108;https://data.tainan.gov.tw/dataset/land-present-value-108;https://data.tainan.gov.tw/dataset/land-present-value-108;https://data.tainan.gov.tw/dataset/land-present-value-108;https://data.tainan.gov.tw/dataset/land-present-value-108;https://data.tainan.gov.tw/dataset/land-present-value-108;https://data.tainan.gov.tw/dataset/land-present-value-108;https://data.tainan.gov.tw/dataset/land-present-value-108,2019/05/16 08:30,
102313,107年臺南市公告土地現值表,臺南市政府地政局,購屋及遷徙,臺南市公告土地現值表,區名;段名;地號;公告現值,每月,政府資料開放授權條款-第1版,https://data.tainan.gov.tw/dataset/land-present-value-107;https://data.tainan.gov.tw/dataset/land-present-value-107;https://data.tainan.gov.tw/dataset/land-present-value-107;https://data.tainan.gov.tw/dataset/land-present-value-107;https://data.tainan.gov.tw/dataset/land-present-value-107;https://data.tainan.gov.tw/dataset/land-present-value-107;https://data.tainan.gov.tw/dataset/land-present-value-107;https://data.tainan.gov.tw/dataset/land-present-value-107;https://data.tainan.gov.tw/dataset/land-present-value-107;https://data.tainan.gov.tw/dataset/land-present-value-107;https://data.tainan.gov.tw/dataset/land-present-value-107,2019/05/16 08:29,
102314,106年臺南市公告土地現值表,臺南市政府地政局,購屋及遷徙,臺南市公告土地現值表,行政區;段代碼;段名;地號;公告現值,每月,政府資料開放授權條款-第1版,https://data.tainan.gov.tw/dataset/land-present-value-106;https://data.tainan.gov.tw/dataset/land-present-value-106;https://data.tainan.gov.tw/dataset/land-present-value-106;https://data.tainan.gov.tw/dataset/land-present-value-106;https://data.tainan.gov.tw/dataset/land-present-value-106;https://data.tainan.gov.tw/dataset/land-present-value-106;https://data.tainan.gov.tw/dataset/land-present-value-106;https://data.tainan.gov.tw/dataset/land-present-value-106;https://data.tainan.gov.tw/dataset/land-present-value-106;https://data.tainan.gov.tw/dataset/land-present-value-106;https://data.tainan.gov.tw/dataset/land-present-value-106,2019/05/16 08:29,
102315,105年臺南市公告土地現值表,臺南市政府地政局,購屋及遷徙,臺南市公告土地現值表,區名;段名;地號;年月;公告現值,每月,政府資料開放授權條款-第1版,https://data.tainan.gov.tw/dataset/land-present-value-105;https://data.tainan.gov.tw/dataset/land-present-value-105;https://data.tainan.gov.tw/dataset/land-present-value-105;https://data.tainan.gov.tw/dataset/land-present-value-105;https://data.tainan.gov.tw/dataset/land-present-value-105;https://data.tainan.gov.tw/dataset/land-present-value-105;https://data.tainan.gov.tw/dataset/land-present-value-105;https://data.tainan.gov.tw/dataset/land-present-value-105;https://data.tainan.gov.tw/dataset/land-present-value-105;https://data.tainan.gov.tw/dataset/land-present-value-105;https://data.tainan.gov.tw/dataset/land-present-value-105,2019/05/16 08:29,
102316,104年臺南市公告土地現值表,臺南市政府地政局,購屋及遷徙,臺南市公告土地現值表,區名;段名;地號;年月;公告現值,每月,政府資料開放授權條款-第1版,https://data.tainan.gov.tw/dataset/104;https://data.tainan.gov.tw/dataset/104;https://data.tainan.gov.tw/dataset/104;https://data.tainan.gov.tw/dataset/104;https://data.tainan.gov.tw/dataset/104;https://data.tainan.gov.tw/dataset/104;https://data.tainan.gov.tw/dataset/104;https://data.tainan.gov.tw/dataset/104;https://data.tainan.gov.tw/dataset/104;https://data.tainan.gov.tw/dataset/104;https://data.tainan.gov.tw/dataset/104,2019/05/16 08:28,
102317,103年臺南市公告土地現值表,臺南市政府地政局,購屋及遷徙,臺南市公告土地現值表,區名;段名;地號;年月;公告現值,每月,政府資料開放授權條款-第1版,https://data.tainan.gov.tw/dataset/103;https://data.tainan.gov.tw/dataset/103;https://data.tainan.gov.tw/dataset/103;https://data.tainan.gov.tw/dataset/103;https://data.tainan.gov.tw/dataset/103;https://data.tainan.gov.tw/dataset/103;https://data.tainan.gov.tw/dataset/103;https://data.tainan.gov.tw/dataset/103;https://data.tainan.gov.tw/dataset/103;https://data.tainan.gov.tw/dataset/103;https://data.tainan.gov.tw/dataset/103,2019/05/16 08:28,
