資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
100271,國史館臺灣文獻館108年度2月份會計月報,國史館臺灣文獻館,公共資訊,國史館臺灣文獻館108年度2月份會計月報資料,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,每月,政府資料開放授權條款-第1版,,2019/03/26 00:00,
100274,新北市政府里守望相助隊人數-108年度,新北市政府警察局,公共資訊,新北市政府里守望相助隊人數-108年度,year;month;breau;area;team_count;p_count,每月,政府資料開放授權條款-第1版,,2019/03/26 09:22,
100275,越南投資環境簡介,經濟部投資業務處,公共資訊,協助廠商瞭解越南投資環境，包括自然人文環境、經濟環境、外商在當地經營現況及投資機會、投資法規及程序、租稅及金融制度、基礎建設等。,資料集名稱;下載網址,每年,政府資料開放授權條款-第1版,,2019/03/26 00:00,
100276,印尼投資環境簡介,經濟部投資業務處,公共資訊,協助廠商瞭解印尼投資環境，包括自然人文環境、經濟環境、外商在當地經營現況及投資機會、投資法規及程序、租稅及金融制度、基礎建設等。,資料集名稱;下載網址,每年,政府資料開放授權條款-第1版,,2019/03/26 00:00,
100277,新南向國家產業地圖-印尼(醫療器材),經濟部投資業務處,公共資訊,供臺商印尼當地醫療器材市場商機、產業政策、臺商產業聚落、當地競爭對手分析及臺商布局建議等資訊，作為投資布局之參考。,資料集名稱;下載網址,每年,政府資料開放授權條款-第1版,,2019/03/26 00:00,
100278,新南向國家產業地圖-馬來西亞(汽車零組件),經濟部投資業務處,公共資訊,供臺商馬來西亞當地汽車零組件市場商機、產業政策、臺商產業聚落、當地競爭對手分析及臺商布局建議等資訊，作為投資布局之參考。,資料集名稱;下載網址,每年,政府資料開放授權條款-第1版,,2019/03/26 00:00,
100306,臺北市防空警報臺數量,臺北市政府警察局,公共資訊,臺北市防空警報臺數量統計,遙控警報臺;人工警報臺;堪用警報器設置類別;堪用警報器種類,每月,政府資料開放授權條款-第1版,,2019/03/26 00:00,
100284,108年1月化粧品衛生管理,苗栗縣政府衛生局,生活安全及品質,108年1月化粧品衛生管理,,不更新,政府資料開放授權條款-第1版,,2019/03/26 00:00,
100285,108年1月藥物檢查暨查獲違法統計,苗栗縣政府衛生局,生活安全及品質,108年1月藥物檢查暨查獲違法統計,,不更新,政府資料開放授權條款-第1版,,2019/03/26 00:00,
100288,108年2月化粧品衛生管理,苗栗縣政府衛生局,生活安全及品質,108年2月化粧品衛生管理,,不更新,政府資料開放授權條款-第1版,,2019/03/26 00:00,
100289,108年2月藥物檢查暨查獲違法統計,苗栗縣政府衛生局,生活安全及品質,108年2月藥物檢查暨查獲違法統計,,不更新,政府資料開放授權條款-第1版,,2019/03/26 00:00,
