資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
103744,基隆市不動產租賃實價登錄Open Data(108年4月租賃登記案件),基隆市政府地政處,購屋及遷徙,購屋及遷徙: 係指各種房屋租賃、房屋遷移、移民等相關資料集,鄉鎮市區;交易標的;土地區段位置建物區段門牌;土地面積平方公尺;都市土地使用分區;非都市土地使用分區;非都市土地使用編定;租賃年月日;租賃筆棟數;租賃層次;總樓層數;建物型態;主要用途;主要建材;建築完成年月;建物總面積平方公尺;建物現況格局-房;建物現況格局-廳;建物現況格局-衛;建物現況格局-隔間;有無管理組織;有無附傢俱;總額元;單價元平方公尺;車位類別;車位面積平方公尺;車位總額元;備註;編號,每月,政府資料開放授權條款-第1版,https://land.klcg.gov.tw/business/More?id=828;https://land.klcg.gov.tw/business/More?id=828;https://land.klcg.gov.tw/business/More?id=828,2019/06/20 00:00,
103782,新竹縣108年度財政工作研討會業務宣導事項,新竹縣政府,公共資訊,新竹縣108年度財政工作研討會業務宣導事項,新竹縣108年度財政工作研討會業務宣導事項,每日,政府資料開放授權條款-第1版,https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=699CF943-BB22-4E58-9748-6C48D291CC0A,2019/06/20 11:49,
103761,福建金門地方法院108年05月份會計月報_PDF、XML,福建金門地方法院,公共資訊,福建金門地方法院108年05月份會計月報_PDF、XML,,每月,政府資料開放授權條款-第1版,,2019/06/20 00:00,
103743,臺中市政府交通局號誌管線圖資,臺中市政府交通局‧運輸管理科第一股,交通及通訊,「公共管線設施資料標準」之相關規定辦理臺中市大甲區、外埔區、大安區、清水區、沙鹿區、梧棲區 、龍井區、大肚區內之交通號誌燈桿，交通號誌控制箱、交通號誌人手孔及交通號誌管線等附屬設施資料調查作業。,Layer國土類別碼;K_Name管線識別碼;S_Num起點編號;E_Num終點編號;Unit管理單位;OP_Code作業區分;Bury_Date設置日期;NUM編號;Size_Unit尺寸單位;Width寬度;Height高度;P_Count涵管條數;Material材料;S_DP起點埋設深度;E_DP;終點埋設深度;Length管線長度;Type管線型態;Use使用狀態;Data資料狀態;Memo備註;Control控制箱編號;LINEBEGX97管線起點X座標;LINEBEGY97管線起點Y座標;LINEENDX97管線訖點X座標;LINEENDY97管線訖點Y座標;TownShip所在區代碼;MOD_Date最近修改日期;Type種類;Depth孔深;Style型態;COMBOROAD交叉路口路名;Nearlight近端號誌組;Longlight遠端號誌組;Fa_Length控制箱長度;Fa_Width控制箱寬度;Fa_Height控制箱高度;Fa_ Style設施型態;Plan_type路口時制型態;Company工區代碼;Elexno電號;Machine機型代碼;file時制計劃檔案;Trano控制箱備註號;QRCODE條碼編號,每日,政府資料開放授權條款-第1版,無,2019/06/20 08:31,無
103764,臺中市106年第四季GIS門牌號碼,臺中市政府民政局‧地方自治科第二股,公共資訊,臺中市106年第四季GIS門牌號碼座標檔案,省市縣市代碼;鄉鎮市區代碼;村里;鄰;街_路_段;地區;巷;弄;號;tm2x97橫座標;tm2x97縱座標;X坐標;Y坐標,每季,政府資料開放授權條款-第1版,,2019/06/20 13:40,
103765,臺中市105年第三季GIS門牌號碼,臺中市政府民政局‧地方自治科第二股,公共資訊,臺中市105年第三季GIS門牌號碼座標檔案,省市縣市代碼;鄉鎮市區代碼;村里;鄰;街_路_段;地區;巷;弄;號;X坐標;Y坐標,每季,政府資料開放授權條款-第1版,,2019/06/20 14:18,
103766,臺中市105年第四季GIS門牌號碼,臺中市政府民政局‧地方自治科第二股,公共資訊,臺中市105年第四季GIS門牌號碼座標檔案,省市縣市代碼;鄉鎮市區代碼;村里;鄰;街_路_段;地區;巷;弄;號;X坐標;Y坐標,每季,政府資料開放授權條款-第1版,,2019/06/20 14:19,
103767,臺中市106年第一季GIS門牌號碼,臺中市政府民政局‧地方自治科第二股,公共資訊,臺中市106年第一季GIS門牌號碼座標檔案,省市縣市代碼;鄉鎮市區代碼;村里;鄰;街_路_段;地區;巷;弄;號;X坐標;Y坐標,每季,政府資料開放授權條款-第1版,,2019/06/20 14:21,
103768,臺中市106年第二季GIS門牌號碼,臺中市政府民政局‧地方自治科第二股,公共資訊,臺中市106年第二季GIS門牌號碼座標檔案,省市縣市代碼;鄉鎮市區代碼;村里;鄰;街_路_段;地區;巷;弄;號;X坐標;Y坐標,即時,政府資料開放授權條款-第1版,,2019/06/20 14:43,
103769,臺中市106年第三季GIS門牌號碼,臺中市政府民政局‧地方自治科第二股,公共資訊,臺中市106年第三季GIS門牌號碼座標檔案,省市縣市代碼;鄉鎮市區代碼;村里;鄰;街_路_段;地區;巷;弄;號;tm2x97橫座標;tm2x97縱座標;X坐標;Y坐標,每季,政府資料開放授權條款-第1版,,2019/06/20 14:45,
103751,107年噪音管制區圖,臺中市政府環境保護局,公共資訊,依據：「噪音管制法」第7條第1項及「噪音管制區劃定作業準則」第9條。 公告事項： 一、本市轄境內均為噪音管制區範圍，依實際需要分別劃分第一類、第二類、第三類及第四類噪音管制區。 二、本市第一類、第二類、第三類及第四類噪音管制區之區域範圍如附件。自公告日起施行。,Xmin;Xmax;Ymin;Ymax;X;Y,每年,政府資料開放授權條款-第1版,,2019/06/20 09:09,
103763,臺中市107年第一季GIS門牌號碼,臺中市政府資訊中心,公共資訊,臺中市107年第一季GIS門牌號碼座標檔案,省市縣市代碼;鄉鎮市區代碼;村里;鄰;街_路_段;地區;巷;弄;號;tm2x97橫座標;tm2x97縱座標;X坐標;Y坐標,每季,政府資料開放授權條款-第1版,,2019/06/20 13:28,
103754,臺南市災害避難收容處所(學校)一覽表,臺南市政府教育局,公共資訊,序號、收容所編號、區別、收容所名稱、聯絡人、辦公室電話、是否為物資儲放點、收容所里別、收容所地址、服務里別、經度座標、緯度座標、 最大容納人數 、 室內容納人數 、 室外容納人數 、 室內可收容面積(平方米) 、 室外可收容面積(平方米) 、可支援收容災害類型(依重災系統類別),序號;收容所編號;區別;收容所名稱;聯絡人;辦公室電話;是否為物資儲放點;收容所里別;收容所地址;服務里別;經度座標;緯度座標; 最大容納人數 ; 室內容納人數 ; 室外容納人數 ; 室內可收容面積; ; 室外可收容面積;可支援收容災害類型,每月,政府資料開放授權條款-第1版,https://data.tainan.gov.tw/dataset/collectingpost,2019/06/11 01:41,
103755,臺南市樂齡學習中心,臺南市政府教育局,老年安養,序號、承辦單位、名稱、連絡電話、地址,序號;承辦單位;名稱;連絡電話;地址,每月,政府資料開放授權條款-第1版,https://data.tainan.gov.tw/dataset/seniorcitizenslearningcenter,2019/06/04 01:39,
103756,臺南市數位機會中心(DOC),臺南市政府教育局,公共資訊,序號、中心名稱、承辦單位、連絡電話、地址,序號;中心名稱;承辦單位;連絡電話;地址,每月,政府資料開放授權條款-第1版,https://data.tainan.gov.tw/dataset/doc,2019/06/04 01:36,
103757,社區大學資訊,臺南市政府教育局,公共資訊,社區大學名稱、承辦單位、地址、電話,社區大學名稱;承辦單位;地址;電話,每月,政府資料開放授權條款-第1版,https://data.tainan.gov.tw/dataset/communitycollege,2019/06/04 01:34,
103758,教育基金會資訊,臺南市政府教育局,公共資訊,序號、財團法人、連絡電話、地址,序號;財團法人;連絡電話;地址,每月,政府資料開放授權條款-第1版,https://data.tainan.gov.tw/dataset/educationfoundation,2019/06/04 01:30,
103759,臺南市國中小校園開放時間,臺南市政府教育局,公共資訊,編號、區、學校名稱、校園開放時間(上課日)、校園開放時間(固定假日及例假日)、備註,編號;區;學校名稱;校園開放時間;備註,每月,政府資料開放授權條款-第1版,https://data.tainan.gov.tw/dataset/openinghours,2019/06/04 01:24,
103760,臺南市防災校園建置學校一覽表,臺南市政府教育局,公共資訊,序號、建置類型、行政區域、學校名稱,序號;建置類型;行政區域;學校名稱,每月,政府資料開放授權條款-第1版,https://data.tainan.gov.tw/dataset/disasterprevention,2019/06/04 01:16,
103753,臺南市警用停車位設置地點,臺南市政府警察局,公共資訊,臺南市警用停車位設置地點,分局;單位;車輛別;類別;經度;緯度;地址,每月,政府資料開放授權條款-第1版,https://data.tainan.gov.tw/dataset/policeparking,2019/06/19 09:02,
103770,101年度250個農村再生社區範圍圖,行政院農業委員會,公共資訊,提供水保局所轄101年度250個農村再生社區範圍圖shp下載檔案，包含縣市、鄉鎮市、村里、社區名、Male(男性人口數)、Female(女性人口數)等欄位資料。,提供水保局所轄101年度250個農村再生社區範圍圖shp下載檔案，包含縣市;鄉鎮市;村里;社區名;Male;Female;等欄位資料。,不更新,政府資料開放授權條款-第1版,無,2019/06/06 00:00,
103771,108年度行政院農業委員會花蓮區農業改良場會計報告,行政院農業委員會,公共資訊,提供花蓮區農業改良場會計月報,檔案名稱;下載連結,每月,政府資料開放授權條款-第1版,https://www.hdares.gov.tw/ws.php?id=2323;https://www.hdares.gov.tw/ws.php?id=2323,2019/12/06 00:00,
103772,103年度特定水土保持區範圍圖,行政院農業委員會,公共資訊,提供103年度特定水土保持區範圍圖shp下載檔案，包含CLASS(類型)、ANC_AREA(特定水土保持區)、AREA_Ha(面積)、MGR_UNIT(管理機關)、SWCB_PLAN(水土保持區劃定計畫)等欄位資料。,提供103年度特定水土保持區範圍圖shp下載檔案，包含CLASS;ANC_AREA;AREA_Ha;MGR_UNIT;SWCB_PLAN;等欄位資料。,不更新,政府資料開放授權條款-第1版,無,2019/06/06 00:00,
103774,104年度特定水土保持區範圍圖,行政院農業委員會,公共資訊,提供104年度特定水土保持區範圍圖shp下載檔案，包含CLASS(類型)、ANC_AREA(特定水土保持區)、AREA_Ha(面積)、MGR_UNIT(管理機關)、SWCB_PLAN(水土保持區劃定計畫)等欄位資料。,提供104年度特定水土保持區範圍圖shp下載檔案，包含CLASS;ANC_AREA;AREA_Ha;MGR_UNIT;SWCB_PLAN;等欄位資料。,不更新,政府資料開放授權條款-第1版,無,2019/06/06 00:00,
103775,101年度1660條土石流潛勢溪流集水區圖,行政院農業委員會,公共資訊,提供101年度1660條土石流潛勢溪流集水區圖shp下載檔案，包含ID(編號)、DEBRISNO(土石流潛勢溪流編號)、OLD(舊編號)、COINTY(縣市)、TOWN(鄉鎮、VILLAGE(村里)、AREA_HA(面積，單位公頃)、CENTROID_X(中心X坐標)、CENTROID_X(中心Y坐標)、NAME(溪流名稱)、MARK(地標點)、ROAD_NAME(道路名稱)、DW_NUMBER(保全戶數)、POTENTIAL(風險潛勢等級)、STRA_1(地質)、STRA_2(岩性)、MAPID(1/25000圖號圖名)、TYPE(型態)、BASIN(流域)、SUB_BASIN(子集水區)、NOTE_1(註記1)、NOTE_2(註記2)等欄位。,提供101年度1660條土石流潛勢溪流集水區圖shp下載檔案，包含ID;DEBRISNO;OLD;COINTY;TOWN;鄉鎮;VILLAGE;AREA_HA;CENTROID_X;NAME;MARK;ROAD_NAME;DW_NUMBER;POTENTIAL;STRA_1;STRA_2;MAPID;TYPE;BASIN;SUB_BASIN;NOTE_1;NOTE_2;等欄位。,不更新,政府資料開放授權條款-第1版,無,2019/06/06 00:00,
