資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
107174,107年3月原住民族委員會工程查核案件,原住民族委員會,公共資訊,107年3月原住民族委員會工程查核案件,Seq;DateListed;序號;查核日期;標案編號;工程名稱;主管機關_主辦機關;查核實際進度百分比;查核成績,每月,政府資料開放授權條款-第1版,,2019/08/26 00:00,
107175,107年4月原住民族委員會工程查核案件,原住民族委員會,公共資訊,107年4月原住民族委員會工程查核案件,Seq;DateListed;序號;查核日期;標案編號;工程名稱;主管機關_主辦機關;查核實際進度百分比;查核成績,每月,政府資料開放授權條款-第1版,,2019/08/26 00:00,
107176,107年5月原住民族委員會工程查核案件,原住民族委員會,公共資訊,107年5月原住民族委員會工程查核案件,Seq;DateListed;序號;查核日期;標案編號;工程名稱;主管機關_主辦機關;查核實際進度百分比;查核成績,每月,政府資料開放授權條款-第1版,,2019/08/26 00:00,
107177,107年6月原住民族委員會工程查核案件,原住民族委員會,公共資訊,107年6月原住民族委員會工程查核案件,Seq;DateListed;序號;查核日期;標案編號;工程名稱;主管機關_主辦機關;查核實際進度百分比;查核成績,每月,政府資料開放授權條款-第1版,,2019/08/26 00:00,
107178,107年7月原住民族委員會工程查核案件,原住民族委員會,公共資訊,107年7月原住民族委員會工程查核案件,Seq;DateListed;序號;查核日期;標案編號;工程名稱;主管機關_主辦機關;查核實際進度百分比;查核成績,每月,政府資料開放授權條款-第1版,,2019/08/26 00:00,
107179,107年8月原住民族委員會工程查核案件,原住民族委員會,公共資訊,107年8月原住民族委員會工程查核案件,Seq;DateListed;序號;查核日期;標案編號;工程名稱;主管機關_主辦機關;查核實際進度百分比;查核成績,每月,政府資料開放授權條款-第1版,,2019/08/26 00:00,
107180,107年9月原住民族委員會工程查核案件,原住民族委員會,公共資訊,107年9月原住民族委員會工程查核案件,Seq;DateListed;序號;查核日期;標案編號;工程名稱;主管機關_主辦機關;查核實際進度百分比;查核成績,每月,政府資料開放授權條款-第1版,,2019/08/26 00:00,
107181,107年10月原住民族委員會工程查核案件,原住民族委員會,公共資訊,107年10月原住民族委員會工程查核案件,Seq;DateListed;序號;查核日期;標案編號;工程名稱;主管機關_主辦機關;查核實際進度百分比;查核成績,每月,政府資料開放授權條款-第1版,,2019/08/26 00:00,
107182,107年11月原住民族委員會工程查核案件,原住民族委員會,公共資訊,107年11月原住民族委員會工程查核案件,Seq;DateListed;序號;查核日期;標案編號;工程名稱;主管機關_主辦機關;查核實際進度百分比;查核成績,每月,政府資料開放授權條款-第1版,,2019/08/26 00:00,
107183,107年12月原住民族委員會工程查核案件,原住民族委員會,公共資訊,107年12月原住民族委員會工程查核案件,Seq;DateListed;序號;查核日期;標案編號;工程名稱;主管機關_主辦機關;查核實際進度百分比;查核成績,每月,政府資料開放授權條款-第1版,,2019/08/26 00:00,
107184,107年度原住民族部落永續發展造景計畫第一次核定明細表,原住民族委員會,公共資訊,107年度原住民族部落永續發展造景計畫第一次核定明細表,Seq;DateListed;送審案件編號;實施區域縣市別;鄉鎮區別;工程名稱;中央補助款;地方配合款;合計核定經費_仟元;施作項目;備註,每年,政府資料開放授權條款-第1版,,2019/08/26 00:00,
107185,107年度補助經濟弱勢原住民建購及修繕住宅核定戶數,原住民族委員會,公共資訊,107年度補助經濟弱勢原住民建購及修繕住宅核定戶數,Seq;DateListed;範圍;建購申請戶數;建購核定戶數;修繕申請戶數;修繕核定戶數;建購及修繕申請戶數;建購及修繕核定戶數,每年,政府資料開放授權條款-第1版,,2019/08/26 00:00,
107186,原住民族委員會105至107年度部落安居作業核定明細表,原住民族委員會,公共資訊,原住民族委員會105至107年度部落安居作業核定明細表,Seq;DateListed;序號;核定日期;發文字號;案名;主辦機關,每年,政府資料開放授權條款-第1版,,2019/08/26 00:00,
107187,107年1月原住民族委員會工程查核案件,原住民族委員會,公共資訊,107年1月原住民族委員會工程查核案件,Seq;DateListed;序號;查核日期;標案編號;工程名稱;主管機關_主辦機關;查核成績,每月,政府資料開放授權條款-第1版,,2019/08/26 00:00,
