資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
110405,花蓮縣總預算歲入歲出簡明比較分析表,主計處,公共資訊,花蓮縣總預算歲入歲出簡明比較分析表,詳如資料集內容,每日,政府資料開放授權條款-第1版,,2019/11/04 00:00,無
110406,花蓮縣總預算歲入歲出性質及餘絀簡明分析表,主計處,公共資訊,花蓮縣總預算歲入歲出性質及餘絀簡明分析表,詳如資料集內容,每日,政府資料開放授權條款-第1版,,2019/11/04 00:00,無
110407,花蓮縣總預算收支簡明比較分析表,主計處,公共資訊,花蓮縣總預算收支簡明比較分析表,詳如資料集內容,每年,政府資料開放授權條款-第1版,,2019/11/04 00:00,無
110408,花蓮縣總預算歲入來源別預算比較總表,主計處,公共資訊,花蓮縣總預算歲入來源別預算比較總表,詳如資料集內容,每年,政府資料開放授權條款-第1版,,2019/11/04 00:00,無
110409,花蓮縣總預算歲出政事別預算總表,主計處,公共資訊,花蓮縣總預算歲出政事別預算總表,詳如資料集內容,每年,政府資料開放授權條款-第1版,,2019/11/04 00:00,無
110410,花蓮縣總預算歲出政事別預算比較總表,主計處,公共資訊,花蓮縣總預算歲出政事別預算比較總表,詳如資料集內容,每年,政府資料開放授權條款-第1版,,2019/11/04 00:00,無
110411,花蓮縣總預算歲出機關別預算總表,主計處,公共資訊,花蓮縣總預算歲出機關別預算總表,詳如資料集內容,每年,政府資料開放授權條款-第1版,,2019/11/04 00:00,無
110413,花蓮縣附屬單位預算營業基金損益綜計表,主計處,公共資訊,花蓮縣附屬單位預算營業基金損益綜計表,詳如資料集內容,每年,政府資料開放授權條款-第1版,,2019/11/04 00:00,無
110414,花蓮縣附屬單位預算作業基金收支餘絀綜計表,主計處,公共資訊,花蓮縣附屬單位預算作業基金收支餘絀綜計表,詳如資料集內容,每年,政府資料開放授權條款-第1版,,2019/11/04 00:00,無
110415,花蓮縣附屬單位預算特別收入基金來源、用途及餘絀綜計表,主計處,公共資訊,花蓮縣附屬單位預算特別收入基金來源、用途及餘絀綜計表,詳如資料集內容,每年,政府資料開放授權條款-第1版,,2019/11/04 00:00,無
110416,花蓮縣總決算歲入歲出簡明比較分析表,主計處,公共資訊,花蓮縣總決算歲入歲出簡明比較分析表,詳如資料集內容,每年,政府資料開放授權條款-第1版,,2019/11/04 00:00,無
110417,花蓮縣總決算歲入歲出性質及餘絀簡明分析表,主計處,公共資訊,花蓮縣總決算歲入歲出性質及餘絀簡明分析表,詳如資料集內容,每年,政府資料開放授權條款-第1版,,2019/11/04 00:00,無
110418,花蓮縣總決算收支簡明比較分析表,主計處,公共資訊,花蓮縣總決算收支簡明比較分析表,詳如資料集內容,每年,政府資料開放授權條款-第1版,,2019/11/04 00:00,無
110419,花蓮縣附屬單位決算收支餘絀綜計表,主計處,公共資訊,花蓮縣附屬單位決算收支餘絀綜計表,詳如資料集內容,每年,政府資料開放授權條款-第1版,,2019/11/04 00:00,無
110420,花蓮縣附屬單位決算餘絀撥補綜計表,主計處,公共資訊,花蓮縣附屬單位決算餘絀撥補綜計表,詳如資料集內容,每年,政府資料開放授權條款-第1版,,2019/11/04 00:00,無
110421,花蓮縣附屬單位決算損益綜計表,主計處,公共資訊,花蓮縣附屬單位決算損益綜計表,詳如資料集內容,每年,政府資料開放授權條款-第1版,,2019/11/04 00:00,無
110422,花蓮縣附屬單位決算盈虧撥補綜計表,主計處,公共資訊,花蓮縣附屬單位決算盈虧撥補綜計表,詳如資料集內容,每年,政府資料開放授權條款-第1版,,2019/11/04 00:00,無
110423,花蓮縣附屬單位決算特別收入基金來源、用途及餘絀綜計表,主計處,公共資訊,花蓮縣附屬單位決算特別收入基金來源、用途及餘絀綜計表,詳如資料集內容,每日,政府資料開放授權條款-第1版,,2019/11/04 00:00,無
110598,花蓮縣政府對民間團體補(捐)助經費明細表,主計處,公共資訊,花蓮縣政府對民間團體補(捐)助經費明細表,詳如資料集內容,每日,政府資料開放授權條款-第1版,,2019/11/04 00:00,106年度
110709,花蓮縣總預算歲入來源別預算總表,主計處,公共資訊,花蓮縣總預算歲入來源別預算總表,詳如資料集內容,每日,政府資料開放授權條款-第1版,,2019/11/04 00:00,無
110716,花蓮縣總預算歲出機關別預算比較總表,主計處,公共資訊,花蓮縣總預算歲出機關別預算比較總表,詳如資料集內容,每年,政府資料開放授權條款-第1版,,2019/11/05 00:00,無
110429,花蓮縣歷次停班停課訊息一覽表,人事處,公共資訊,花蓮縣歷次停班停課訊息一覽表,詳如資料集內容,每日,政府資料開放授權條款-第1版,,2019/11/04 00:00,106年
110430,花蓮縣政府107年度模範公務人員,人事處,公共資訊,花蓮縣政府107年度模範公務人員,詳如資料集內容,每日,政府資料開放授權條款-第1版,,2019/11/04 00:00,無
110431,花蓮縣政府及所屬一、二級機關編制員額數,人事處,公共資訊,花蓮縣政府及所屬一、二級機關編制員額數,詳如資料集內容,每日,政府資料開放授權條款-第1版,,2019/11/04 00:00,無
110432,花蓮縣政府各級機關學校公教人員概況－性別與年齡別,人事處,公共資訊,花蓮縣政府各級機關學校公教人員概況－性別與年齡別,詳如資料集內容,每日,政府資料開放授權條款-第1版,,2019/11/04 00:00,無
