資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
106865,新北市里長資訊-板橋區,新北市政府民政局,公共資訊,新北市全市1032里里長聯絡資訊-板橋區,district;village;name;address;tel;cellphone_tel;x_coordinate;y_coordinates;I;J;positioning_accuracy,每月,政府資料開放授權條款-第1版,,2018/06/01 09:31,
106866,新北市里長資訊-樹林區,新北市政府民政局,公共資訊,新北市全市1032里里長聯絡資訊-樹林區,district;village;name;address;tel;cellphone_tel;x_coordinate;y_coordinates;I;J;positioning_accuracy,每月,政府資料開放授權條款-第1版,,2018/06/01 09:31,
106867,新北市里長資訊-林口區,新北市政府民政局,公共資訊,新北市全市1032里里長聯絡資訊-林口區,district;village;name;address;tel;cellphone_tel;x_coordinate;y_coordinates;I;J;positioning_accuracy,每月,政府資料開放授權條款-第1版,,2018/06/01 09:31,
106870,新北市里長資訊-坪林區,新北市政府民政局,公共資訊,新北市全市1032里里長聯絡資訊-坪林區,district;village;name;address;tel;cellphone_tel;x_coordinate;y_coordinates;I;J;positioning_accuracy,每月,政府資料開放授權條款-第1版,,2018/06/01 09:31,
106871,新北市里長資訊-金山區,新北市政府民政局,公共資訊,新北市全市1032里里長聯絡資訊-金山區,district;village;name;address;tel;cellphone_tel;x_coordinate;y_coordinates;I;J;positioning_accuracy,每月,政府資料開放授權條款-第1版,,2018/06/01 09:31,
106872,新北市里長資訊-新店區,新北市政府民政局,公共資訊,新北市全市1032里里長聯絡資訊-新店區,district;village;name;address;tel;cellphone_tel;x_coordinate;y_coordinates;I;J;positioning_accuracy,每月,政府資料開放授權條款-第1版,,2018/06/01 09:31,
106874,新北市里長資訊-瑞芳區,新北市政府民政局,公共資訊,新北市全市1032里里長聯絡資訊-瑞芳區,district;village;name;address;tel;cellphone_tel;x_coordinate;y_coordinates;I;J;positioning_accuracy,每月,政府資料開放授權條款-第1版,,2018/06/01 09:31,
106875,新北市里長資訊-貢寮區,新北市政府民政局,公共資訊,新北市全市1032里里長聯絡資訊-貢寮區,district;village;name;address;tel;cellphone_tel;x_coordinate;y_coordinates;I;J;positioning_accuracy,每月,政府資料開放授權條款-第1版,,2018/06/01 09:31,
106876,新北市里長資訊-蘆洲區,新北市政府民政局,公共資訊,新北市全市1032里里長聯絡資訊-蘆洲區,district;village;name;address;tel;cellphone_tel;x_coordinate;y_coordinates;I;J;positioning_accuracy,每月,政府資料開放授權條款-第1版,,2018/06/01 09:31,
106877,新北市里長資訊-鶯歌區,新北市政府民政局,公共資訊,新北市全市1032里里長聯絡資訊-鶯歌區,district;village;name;address;tel;cellphone_tel;x_coordinate;y_coordinates;I;J;positioning_accuracy,每月,政府資料開放授權條款-第1版,,2018/06/01 09:31,
106878,新北市里長資訊-泰山區,新北市政府民政局,公共資訊,新北市全市1032里里長聯絡資訊-泰山區,district;village;name;address;tel;cellphone_tel;x_coordinate;y_coordinates;I;J;positioning_accuracy,每月,政府資料開放授權條款-第1版,,2018/06/01 09:31,
106879,新北市里長資訊-新莊區,新北市政府民政局,公共資訊,新北市全市1032里里長聯絡資訊-新莊區,district;village;name;address;tel;cellphone_tel;x_coordinate;y_coordinates;I;J;positioning_accuracy,每月,政府資料開放授權條款-第1版,,2018/06/01 09:31,
106880,新北市里長資訊-雙溪區,新北市政府民政局,公共資訊,新北市全市1032里里長聯絡資訊-雙溪區,district;village;name;address;tel;cellphone_tel;x_coordinate;y_coordinates;I;J;positioning_accuracy,每月,政府資料開放授權條款-第1版,,2018/06/01 09:31,
106881,新北市里長資訊-深坑區,新北市政府民政局,公共資訊,新北市全市1032里里長聯絡資訊-深坑區,district;village;name;address;tel;cellphone_tel;x_coordinate;y_coordinates;I;J;positioning_accuracy,每月,政府資料開放授權條款-第1版,,2018/06/01 09:31,
106882,新北市里長資訊-淡水區,新北市政府民政局,公共資訊,新北市全市1032里里長聯絡資訊-淡水區,district;village;name;address;tel;cellphone_tel;x_coordinate;y_coordinates;I;J;positioning_accuracy,每月,政府資料開放授權條款-第1版,,2018/06/01 09:31,
106886,新北市里長資訊-烏來區,新北市政府民政局,公共資訊,新北市全市1032里里長聯絡資訊-烏來區,district;village;name;address;tel;cellphone_tel;x_coordinate;y_coordinates;I;J;positioning_accuracy,每月,政府資料開放授權條款-第1版,,2018/06/01 09:31,
106864,立法院108年7月份會計月報,立法院,公共資訊,立法院108年7月份會計月報,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;以前年度轉入數;保留數;減免;截至本月止累計實現數;調整數;尚未執行數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;用途別科目;支付累計數;項目;經資門;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,每月,政府資料開放授權條款-第1版,,2019/08/15 00:00,
106842,臺灣屏東地方法院108年7月會計報告,臺灣屏東地方法院,公共資訊,包括歲入累計表、經費累計表、以前年度歲入轉入數累計表、以前年度歲出轉入數累計表、平衡表、資本資產表、長期負債表、資本資產變動表、長期負債變動表、歲出用途別累計表、收入實現數與繳付公庫數分析表、支出實現數與公庫撥入數分析表、收入支出彙計表等,,不更新,政府資料開放授權條款-第1版,,2019/08/15 00:00,
106862,臺灣花蓮地方法院108年7月份會計月報,臺灣花蓮地方法院,公共資訊,歲入累計表等表件,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;以前年度轉入數;應收數;保留數;減免;截至本月止累計實現數;調整數;尚未執行數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,不更新,政府資料開放授權條款-第1版,,2019/08/15 00:00,
106851,108年7月花蓮縣各項稅捐實徵淨額與預算數及上年同期比較-本月數,花蓮縣政府,公共資訊,108年7月花蓮縣各項稅捐實徵淨額與預算數及上年同期比較-本月數,詳如資料集內容,每日,政府資料開放授權條款-第1版,,2019/08/15 00:00,無
106852,108年7月花蓮縣各項稅捐實徵淨額與預算數及上年同期比較-本月數,花蓮縣政府,公共資訊,108年7月花蓮縣各項稅捐實徵淨額與預算數及上年同期比較-本月數,詳如資料集內容,每日,政府資料開放授權條款-第1版,,2019/08/15 00:00,無
106853,108年7月花蓮縣各項稅捐實徵淨額與預算數及上年同期比較-本月數,花蓮縣政府,公共資訊,108年7月花蓮縣各項稅捐實徵淨額與預算數及上年同期比較-本月數,詳如資料集內容,每日,政府資料開放授權條款-第1版,,2019/08/15 00:00,無
106854,108年7月花蓮縣各項稅捐實徵淨額與預算數及上年同期比較-累計數,花蓮縣政府,公共資訊,108年7月花蓮縣各項稅捐實徵淨額與預算數及上年同期比較-累計數,詳如資料集內容,每日,政府資料開放授權條款-第1版,,2019/08/15 00:00,無
106855,108年7月花蓮縣各項稅捐實徵淨額與預算數及上年同期比較-累計數,花蓮縣政府,公共資訊,108年7月花蓮縣各項稅捐實徵淨額與預算數及上年同期比較-累計數,詳如資料集內容,每日,政府資料開放授權條款-第1版,,2019/08/15 00:00,無
106856,108年7月花蓮縣各項稅捐實徵淨額與預算數及上年同期比較-累計數,花蓮縣政府,公共資訊,108年7月花蓮縣各項稅捐實徵淨額與預算數及上年同期比較-累計數,詳如資料集內容,每日,政府資料開放授權條款-第1版,,2019/08/15 00:00,無
106857,108年7月花蓮縣各項稅捐本月實徵數簡報表,花蓮縣政府,公共資訊,108年7月花蓮縣各項稅捐本月實徵數簡報表,詳如資料集內容,每日,政府資料開放授權條款-第1版,,2019/08/15 00:00,無
106858,108年7月花蓮縣各項稅捐本月實徵數簡報表,花蓮縣政府,公共資訊,108年7月花蓮縣各項稅捐本月實徵數簡報表,詳如資料集內容,每日,政府資料開放授權條款-第1版,,2019/08/15 00:00,無
106859,108年7月花蓮縣各項稅捐本月實徵數簡報表,花蓮縣政府,公共資訊,108年7月花蓮縣各項稅捐本月實徵數簡報表,詳如資料集內容,每日,政府資料開放授權條款-第1版,,2019/08/15 00:00,無
106883,108年8月份高雄市疫病蟲害主動調查監測-瓜實蠅蟲數資料表,高雄市政府農業局,公共資訊,108年8月份高雄市疫病蟲害主動調查監測-瓜實蠅蟲數資料表,地區;編號;蟲數;調查起日;調查迄日;週遭作物,每月,政府資料開放授權條款-第1版,https://data.kcg.gov.tw/dataset/108-82,2019/08/15 03:27,
106884,108年8月份高雄市疫病蟲害主動調查監測-小黃薊馬蟲數資料,高雄市政府農業局,公共資訊,108年8月份高雄市疫病蟲害主動調查監測-小黃薊馬蟲數資料,"地區,編號,蟲數,調查起日,調查迄日,週遭作物",每周,政府資料開放授權條款-第1版,https://data.kcg.gov.tw/dataset/108-81,2019/08/15 03:25,
