資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
102117,公務人員保障暨培訓委員會108年4月會計月報,公務人員保障暨培訓委員會,公共資訊,歲入累計表、經費累計表、平衡表、以前年度歲出轉入數累計表、資本資產及其變動表、歲出用途別科目累計表、收入實現數與繳付公庫數分析表、支出實現數與公庫撥入數分析表、收入支出彙計表,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;以前年度轉入數;保留數;減免;截至本月止累計實現數;調整數;尚未執行數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,不更新,政府資料開放授權條款-第1版,https://www.csptc.gov.tw/FileUpload/1295-13588/Documents/10804%E6%9C%83%E8%A8%88%E6%9C%88%E5%A0%B1XML.zip,2019/05/15 00:00,
101513,有線廣播電視事業發展基金108年會計月報,國家通訊傳播委員會,交通及通訊,有線廣播電視事業發展基金108年會計月報,SEQNO;LEVEL;BOLD;科目-名稱;科目-編號;以前年度保留數;本年度法定預算數;本年度奉准先行辦理數;合計;本月份實際數;本月份預算數;本月份比較增減;本月份比較增減-百分比;本年度截至本月份累計實際數;本年度截至本月份累計預算數;本年度截至本月份累計比較增減;本年度截至本月份累計比較增減-百分比;項目;金額;百分比,每月,政府資料開放授權條款-第1版,,2019/05/15 00:00,
102126,108年度學產基金附屬單位預算會計月報,教育部會計處,公共資訊,提供教育部主管學產基金月報主要表之XML檔，主要表包含(一)基金來源用途及餘絀表，(二)購建固定資產計畫執行情形明細表，(三)平衡表,,每月,政府資料開放授權條款-第1版,,2019/05/15 00:00,
102127,108年度學產基金補(捐)助明細表,教育部會計處,公共資訊,會計年度、計畫名稱、列支科目名稱、受補助單位、金額,受補 (捐) 助單位名稱;補 (捐) 助計畫名稱;列支科目名稱;本年度撥付數,每月,政府資料開放授權條款-第1版,,2019/05/15 00:00,
102119,102年度新北市總預算歲入歲出簡明比較分析表,新北市政府主計處,公共資訊,1.102年度新北市總預算歲入歲出簡明比較分析表 2.單位：新臺幣千元 3.完整資料詳參新北市政府主計處網頁->總預算->108年度預算案(https://www.bas.ntpc.gov.tw/home.jsp?id=ae62173b3896f185&act=be4f48068b2b0031&dataserno=d7bc58f03a37bfb704b84f8309c90832)或電洽主計處查詢。,field1;field2;field3;field4;field5;field6;field7;field8;field9,每小時,政府資料開放授權條款-第1版,,2019/05/15 14:46,
102112,科技部科學工業園區用電負載量,科技部,公共資訊,科技部科學工業園區用電負載量,,每月,政府資料開放授權條款-第1版,,2019/05/15 00:00,
102115,科技部科學工業園區產業營業額成長情形比較表,科技部,公共資訊,科技部科學工業園區產業營業額成長情形比較表,,每年,政府資料開放授權條款-第1版,,2019/05/15 00:00,
102110,立法院108年4月份會計月報,立法院,公共資訊,立法院108年4月份會計月報,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;以前年度轉入數;保留數;減免;截至本月止累計實現數;調整數;尚未執行數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;用途別科目;支付累計數;項目;經資門;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,每月,政府資料開放授權條款-第1版,,2019/05/15 00:00,
102133,107全功能服務櫃臺統計表,臺北市稅捐稽徵處,公共資訊,項目分類、服務項目、件數、跨機關件數,項目分類;服務項目;件數;跨機關件數,每年,政府資料開放授權條款-第1版,,2019/05/15 20:20,
102134,106全功能服務櫃臺統計表,臺北市稅捐稽徵處,公共資訊,項目分類、服務項目、件數、跨機關件數,項目分類;服務項目;件數;跨機關件數,每年,政府資料開放授權條款-第1版,,2019/05/15 20:20,
