資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
99528,南投縣政府108年3月份舉辦大型活動調查表,南投縣政府,公共資訊,南投縣政府108年3月份舉辦大型活動調查表,月份;活動名稱;內容摘要;活動時間及地點;主辦單位;創新內容;備註,每日,政府資料開放授權條款-第1版,,2019/03/05 00:00,
99534,國立公共資訊圖書館視障輔具設備清單,國立公共資訊圖書館,公共資訊,本資料集主要收錄本館聽視障資訊中心視障輔具設備名稱及數量，便於使用者查詢使用。,名稱;數量,每年,政府資料開放授權條款-第1版,,2019/03/05 00:00,
99537,圓夢繪本資料庫之繪本收錄明細表,國立公共資訊圖書館,公共資訊,本資料集主要提供圓夢繪本資料庫收錄來源、繪本名稱、作者、語言別、主題、適讀年齡，供大眾查詢收錄相關資料。,收錄來源;繪本名稱;作者;語言別;主題;適讀年齡,每年,政府資料開放授權條款-第1版,,2019/03/05 00:00,
99542,設計師之手數位設計展示平台之作品收錄明細表,國立公共資訊圖書館,公共資訊,本資料主要為設計師之手數位設計展示平台資料庫收錄明細資料，包含收錄學校、科系、作品名稱、創作作者、作品類型等。,收錄學校;科系;作品名稱;創作作者;作品類型,每年,政府資料開放授權條款-第1版,,2019/03/05 00:00,
99526,最高行政法院107年度單位決算,最高行政法院,公共資訊,最高行政法院107年度單位決算,會計年度;款;項;目;節;預算科目編號;預算科目名稱;細目編號;細目名稱;預算數_原預算數;預算數_預算增減數;預算數_合計1;決算數_實現數;決算數_應收數;決算數_保留數;決算數_合計2;預決算比較增減數;決算數占預算數之比率;分計畫編號;分計畫名稱;用途別編號;用途別名稱;原預算數;預算追加減數;動支第一預備金數;動支第二預備金數;經費流用數;預算調整數;預算增減數小計;預算數合計1;實現數;應付數;保留數;決算數合計2;月份;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額,不更新,政府資料開放授權條款-第1版,,2019/03/05 00:00,
99524,法務部「廉嚮-矯正好幫手」廉政系列宣導,法務部,公共資訊,法務部107年「廉嚮-矯正好幫手」廉政系列宣導成果,資料名稱;成果資料;摘要,不更新,政府資料開放授權條款-第1版,,2019/03/05 00:00,
99546,法務部廉政署108年會計報告(按月),法務部廉政署,公共資訊,法務部廉政署108年會計報告(按月),會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;以前年度轉入數;應收數;保留數;減免;截至本月止累計實現數;調整數;尚未執行數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,每月,政府資料開放授權條款-第1版,,2019/03/05 00:00,
99529,兩公約第二次國家報告紀錄短片,法務部法制司,公共資訊,公民與政治權利國際公約及經濟社會文化權利國際公約第二次國家報告紀錄短片,兩公約第二次國家報告紀錄短片;連結網址,不更新,政府資料開放授權條款-第1版,http://www.humanrights.moj.gov.tw/lp-1067-200.html,2019/03/05 00:00,
99551,光明書局出版大陸叢書,法務部調查局,公共資訊,光明書局出版大陸叢書,編號;書名;作者;發行地;發行日期;檔案,即時,政府資料開放授權條款-第1版,,2019/03/05 00:00,
99532,10730-05-10-2 臺中市身心障礙福利機構服務使用者人數,臺中市政府社會局‧長青福利科,公共資訊,臺中市身心障礙福利機構服務使用者人數,RptNo;RptName;StatCourseNo;StatCourseName;DataDate;PlaceNo;PlaceName;PeriodNo;PeriodName;Complex1;ComplexName;Complex2;Complex2Name;Complex3;Complex3Name;Complex4;Complex4Name;Complex5;omplex5Name;DeriveNo;DeriveExplain;FValue;SValue;RptDeptNo;RptDeptName;CreateTime;ModifyTime,每季,政府資料開放授權條款-第1版,,2019/03/05 13:38,
