資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
116168,國道危險物載運管理,交通部高速公路局,交通及通訊,運送路線及時間管制,資料集名稱;網址,每日,政府資料開放授權條款-第1版,,2020/02/07 00:00,
116169,高速公路交通安全宣導,交通部高速公路局,交通及通訊,高速公路交通安全相關宣導主題短片、平面文宣,資料集名稱;網址,每日,政府資料開放授權條款-第1版,,2020/02/07 00:00,
116220,基隆市107年土地增值稅稅源統計表,基隆市稅務局,公共資訊,單位為新台幣,年度;稅種;筆數;面積;移轉現值;調整後原地價;改良土地費用;漲價總數額;長期持有減徵;查定稅額;增繳地價抵繳;重劃減徵;徵收減徵;其他減徵;應納稅額,每年,政府資料開放授權條款-第1版,,2020/02/07 00:00,
116221,基隆市108年1-9月土地增值稅稅源統計表,基隆市稅務局,公共資訊,單位為新台幣,年月;類別;移轉筆數;移轉面積;土地漲價總數額;查定稅額;應納稅額,每年,政府資料開放授權條款-第1版,,2020/02/07 00:00,
116224,基隆市106年7-12月娛樂稅稅源統計表,基隆市稅務局,公共資訊,單位為新台幣,;家(件)數;營業總額;報 繳（查 定） 稅 額本月份;報 繳（查 定） 稅 額本年度截至本月底累計;實徵稅額本月份;實徵稅額本年度截至本月底累計,每年,政府資料開放授權條款-第1版,,2020/02/07 00:00,
116225,基隆市107年娛樂稅稅源統計表,基隆市稅務局,公共資訊,單位為新台幣,;家(件)數;營業總額;報 繳（查 定） 稅 額本月份;報 繳（查 定） 稅 額本年度截至本月底累計;實徵稅額本月份;實徵稅額本年度截至本月底累計,每年,政府資料開放授權條款-第1版,,2020/02/07 00:00,
116226,基隆市108年1-9月娛樂稅稅源統計表,基隆市稅務局,公共資訊,單位為新台幣,;家(件)數;營業總額;報 繳（查 定） 稅 額本月份;報 繳（查 定） 稅 額本年度截至本月底累計;實徵稅額本月份;實徵稅額本年度截至本月底累計,每年,政府資料開放授權條款-第1版,,2020/02/07 00:00,
116286,109年宜蘭縣宜蘭市土地公告現值及公告地價,宜蘭縣政府,購屋及遷徙,109年宜蘭縣宜蘭市土地公告現值及公告地價,鄉鎮市代碼;鄉鎮市;地段;地號;公告現值;公告地價,每日,政府資料開放授權條款-第1版,,2020/02/07 00:00,無
116287,109年宜蘭縣宜蘭市土地公告現值及公告地價,宜蘭縣政府,購屋及遷徙,109年宜蘭縣宜蘭市土地公告現值及公告地價,鄉鎮市代碼;鄉鎮市;地段;地號;公告現值;公告地價,每日,政府資料開放授權條款-第1版,,2020/02/07 00:00,無
116288,109年宜蘭縣宜蘭市土地公告現值及公告地價,宜蘭縣政府,購屋及遷徙,109年宜蘭縣宜蘭市土地公告現值及公告地價,鄉鎮市代碼;鄉鎮市;地段;地號;公告現值;公告地價,每日,政府資料開放授權條款-第1版,,2020/02/07 00:00,無
116289,109年宜蘭縣頭城鎮土地公告現值及公告地價,宜蘭縣政府,購屋及遷徙,109年宜蘭縣頭城鎮土地公告現值及公告地價,鄉鎮市代碼;鄉鎮市;地段;地號;公告現值;公告地價,每日,政府資料開放授權條款-第1版,,2020/02/07 00:00,無
116290,109年宜蘭縣頭城鎮土地公告現值及公告地價,宜蘭縣政府,購屋及遷徙,109年宜蘭縣頭城鎮土地公告現值及公告地價,鄉鎮市代碼;鄉鎮市;地段;地號;公告現值;公告地價,每日,政府資料開放授權條款-第1版,,2020/02/07 00:00,無
116291,109年宜蘭縣頭城鎮土地公告現值及公告地價,宜蘭縣政府,購屋及遷徙,109年宜蘭縣頭城鎮土地公告現值及公告地價,鄉鎮市代碼;鄉鎮市;地段;地號;公告現值;公告地價,每日,政府資料開放授權條款-第1版,,2020/02/07 00:00,無
116292,109年宜蘭縣礁溪鄉土地公告現值及公告地價,宜蘭縣政府,購屋及遷徙,109年宜蘭縣礁溪鄉土地公告現值及公告地價,鄉鎮市代碼;鄉鎮市;地段;地號;公告現值;公告地價,每日,政府資料開放授權條款-第1版,,2020/02/07 00:00,無
116293,109年宜蘭縣礁溪鄉土地公告現值及公告地價,宜蘭縣政府,購屋及遷徙,109年宜蘭縣礁溪鄉土地公告現值及公告地價,鄉鎮市代碼;鄉鎮市;地段;地號;公告現值;公告地價,每日,政府資料開放授權條款-第1版,,2020/02/07 00:00,無
116294,109年宜蘭縣礁溪鄉土地公告現值及公告地價,宜蘭縣政府,購屋及遷徙,109年宜蘭縣礁溪鄉土地公告現值及公告地價,鄉鎮市代碼;鄉鎮市;地段;地號;公告現值;公告地價,每日,政府資料開放授權條款-第1版,,2020/02/07 00:00,無
116295,109年宜蘭縣員山鄉土地公告現值及公告地價,宜蘭縣政府,購屋及遷徙,109年宜蘭縣員山鄉土地公告現值及公告地價,鄉鎮市代碼;鄉鎮市;地段;地號;公告現值;公告地價,每日,政府資料開放授權條款-第1版,,2020/02/07 00:00,無
