資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
103020,基隆市身心障礙定額進用不足額義務單位名單,基隆市政府社會處,公共資訊,基隆市身心障礙定額進用不足額義務單位名單,序號;投保單位名稱;身障總人數;法定人數;不足人數,每月,政府資料開放授權條款-第1版,,2019/05/09 10:55,
103017,文化部文化志工統計,文化部,公共資訊,文化部調查之文化志工統計數據,年度;單位名稱;志工隊數;志工總人數;志工男性;志工女性,每年,政府資料開放授權條款-第1版,,2019/06/05 00:00,
103019,文化部文創產業家數與營業額統計資訊,文化部,公共資訊,"文化部調查之文創產業家數與營業額統計資訊,統計至106年度止",年;大類;細類;家數;營業額-千元;外銷收入-千元;內銷收入-千元,每年,政府資料開放授權條款-第1版,,2019/06/05 00:00,
103022,文化部我國國產與進口影片核定准演部數統計,文化部,公共資訊,"文化部調查之我國國產與進口影片核定准演部數統計,統計至106年度止",年度;片別;國產影片審議分級部數,每年,政府資料開放授權條款-第1版,,2019/06/05 00:00,
103023,文化部高等教育推廣教育中心名錄,文化部,求學及進修,文化部調查之高等教育推廣教育中心名錄(高等教育文化人才培訓單位名錄),編號;機構;郵遞區號;地址,每年,政府資料開放授權條款-第1版,,2019/06/05 00:00,
103025,文化部國家與地方考試文化行政類錄取人數統計,文化部,公共資訊,"文化部調查之國家與地方考試文化行政類錄取人數統計,統計至106年度",年度;考試名稱;錄取總人數;文化行政類錄取人數,每年,政府資料開放授權條款-第1版,,2019/06/05 00:00,
15675,法務部與大陸公安部進行第三次罪贓協處專責小組會談,法務部國際及兩岸法律司,公共資訊,法務部與大陸公安部進行第三次罪贓協處專責小組會談,,每日,政府資料開放授權條款-第1版,,2019/06/04 00:00,原資料集類型:其他 授權說明網址: http://data.gov.tw/license
103012,國有公用財產管理情形實地訪查計畫,法務部秘書處,公共資訊,為瞭解各機關財產管理、使用、被占用處理、活化運用情形、建物領有使用執照 情形、建物所有權第一次登記情形及經管國有宿舍、車輛管理情形，提升財產管 理績效，增進財產管理業務交流，對於財產管理之良窳，核給適當之獎懲，以激 勵財產管理人員士氣,https://www.moj.gov.tw/dl-32576-74c5924e29ca4aec810a8bc548b81c03.html,每年,政府資料開放授權條款-第1版,,2019/06/04 00:00,
102746,經濟部能源局_浴室通風電扇節能標章有效獲證資訊,經濟部能源局,公共資訊,提供浴室通風電扇能源效率相關資訊，作為消費者選購產品之參考，使消費者在選購產品時，能以簡易之方式分辨節能產品。經濟部能源局透過節能標章驗證制度，提供我國高效率產品之驗證，通過節能標章驗證的產品，代表其為同類型產品前30%之高能源效率產品。,項次;產品型號;商標名稱;標示使用公司;合約編號;起約日期;迄約日期;產地;效率基準;測試報告能源效率;年節電度數(與非標章機種比較),每日,政府資料開放授權條款-第1版,https://www.energylabel.org.tw/other/opendata/list.aspx,2019/06/05 00:00,
103035,測試,臺北翡翠水庫管理局,公共資訊,測次,測次,每日,政府資料開放授權條款-第1版,,2019/06/04 20:27,
103024,臺灣臺東地方法院108年5月份會計月報(XML),臺灣臺東地方法院,公共資訊,臺灣臺東地方法院108年5月份會計月報歲入累計表等14表(XML),,每月,政府資料開放授權條款-第1版,http://ttd.judicial.gov.tw/index.asp?struID=79&navID=80&cid=109,2019/06/05 00:00,
103026,歷年重大土石災例分布圖,行政院農業委員會,公共資訊,提供95~107年度重大土石災例分布圖shp下載檔案,檔案名稱;下載連結,不更新,政府資料開放授權條款-第1版,無;無,2019/05/31 00:00,
