資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,備註
99711,鐵道局土地及建物標售情形一覽表,交通部鐵道局,公共資訊,鐵道局土地及建物標售情形一覽表,資料集名稱;連結網址,每日,政府資料開放授權條款-第1版,,2019/03/11 00:00,
99735,公務人員保障暨培訓委員會108年2月會計月報,公務人員保障暨培訓委員會,公共資訊,歲入累計表、經費累計表、平衡表、以前年度歲出轉入數累計表、資本資產及其變動表、歲出用途別科目累計表、收入實現數與繳付公庫數分析表、支出實現數與公庫撥入數分析表、收入支出彙計表,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;以前年度轉入數;保留數;減免;截至本月止累計實現數;調整數;尚未執行數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,不更新,政府資料開放授權條款-第1版,https://www.csptc.gov.tw/FileUpload/1295-13379/Documents/10802會計月報XML.zip,2019/03/11 00:00,
99743,公務人員保障暨培訓委員會108年度法定預算,公務人員保障暨培訓委員會,公共資訊,歲入來源別預算表、歲出機關別預算表、歲入項目說明提要表、歲出計畫提要及分支計畫概況表、各項費用彙計表、歲出一級用途別科目分析表、資本支出分析表、人事費分析表、預算員額明細表、公務車輛明細表、現有辦公房舍明細表、捐助經費分析表、派員出國計畫預算總表、派員出國計畫類別表-考察、視察、訪問、派員出國計畫類別表-開會、談判、歲出按職能及經濟性綜合分類表、委辦經費分析表,,不更新,政府資料開放授權條款-第1版,https://www.csptc.gov.tw/FileUpload/442-13383/Documents/108法定預算xml.zip,2019/03/11 00:00,
99734,公務員懲戒委員會107年度單位決算,公務員懲戒委員會,公共資訊,公務員懲戒委員會107年度單位決算相關資料表件,會計年度;款;項;目;節;預算科目編號;預算科目名稱;細目編號;細目名稱;預算數_原預算數;預算數_預算增減數;預算數_合計1;決算數_實現數;決算數_應收數;決算數_保留數;決算數_合計2;預決算比較增減數;決算數占預算數之比率;分計畫編號;分計畫名稱;用途別編號;用途別名稱;原預算數;預算追加減數;動支第一預備金數;動支第二預備金數;經費流用數;預算調整數;預算增減數小計;預算數合計1;實現數;應付數;保留數;決算數合計2;月份;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額,不更新,政府資料開放授權條款-第1版,,2019/03/11 00:00,
99713,107年4月台閩縣市鄉鎮市區原住民族人口-按性別族別,原住民族委員會,公共資訊,107年4月台閩縣市鄉鎮市區原住民族人口-按性別族別,Seq;DateListed;身分;區域別;性別;總計;阿美;泰雅;排灣;布農;魯凱;卑南;鄒;賽夏;雅美;邵;噶瑪蘭;太魯閣;撒奇萊雅;賽德克族;拉阿魯哇族;卡那卡那富族;尚未申報,每月,政府資料開放授權條款-第1版,,2019/03/11 00:00,
99727,107年10月台閩縣市鄉鎮市區原住民族人口-按性別族別,原住民族委員會,公共資訊,107年10月台閩縣市鄉鎮市區原住民族人口-按性別族別,Seq;DateListed;身分;區域別;性別;總計;阿美;泰雅;排灣;布農;魯凱;卑南;鄒;賽夏;雅美;邵;噶瑪蘭;太魯閣;撒奇萊雅;賽德克族;拉阿魯哇族;卡那卡那富族;尚未申報,每月,政府資料開放授權條款-第1版,,2019/03/11 00:00,
99728,107年9月台閩縣市鄉鎮市區原住民族人口-按性別族別,原住民族委員會,公共資訊,107年9月台閩縣市鄉鎮市區原住民族人口-按性別族別,Seq;DateListed;身分;區域別;性別;總計;阿美;泰雅;排灣;布農;魯凱;卑南;鄒;賽夏;雅美;邵;噶瑪蘭;太魯閣;撒奇萊雅;賽德克族;拉阿魯哇族;卡那卡那富族;尚未申報,每月,政府資料開放授權條款-第1版,,2019/03/11 00:00,
99729,108年1月台閩縣市鄉鎮市區原住民族人口-按性別族別,原住民族委員會,公共資訊,108年1月台閩縣市鄉鎮市區原住民族人口-按性別族別,Seq;DateListed;身分;區域別;性別;總計;阿美;泰雅;排灣;布農;魯凱;卑南;鄒;賽夏;雅美;邵;噶瑪蘭;太魯閣;撒奇萊雅;賽德克族;拉阿魯哇族;卡那卡那富族;尚未申報,每月,政府資料開放授權條款-第1版,,2019/03/11 00:00,
99730,107年11月台閩縣市鄉鎮市區原住民族人口-按性別族別,原住民族委員會,公共資訊,107年11月台閩縣市鄉鎮市區原住民族人口-按性別族別,Seq;DateListed;身分;區域別;性別;總計;阿美;泰雅;排灣;布農;魯凱;卑南;鄒;賽夏;雅美;邵;噶瑪蘭;太魯閣;撒奇萊雅;賽德克族;拉阿魯哇族;卡那卡那富族;尚未申報,每月,政府資料開放授權條款-第1版,,2019/03/11 00:00,
99731,107年5月台閩縣市鄉鎮市區原住民族人口-按性別族別,原住民族委員會,公共資訊,107年5月台閩縣市鄉鎮市區原住民族人口-按性別族別,Seq;DateListed;身分;區域別;性別;總計;阿美;泰雅;排灣;布農;魯凱;卑南;鄒;賽夏;雅美;邵;噶瑪蘭;太魯閣;撒奇萊雅;賽德克族;拉阿魯哇族;卡那卡那富族;尚未申報,每月,政府資料開放授權條款-第1版,,2019/03/11 00:00,
